# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FAM188A	ENSCAFG00000023575	ENSCAFT00000049184	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM188B	ENSCAFG00000003100	ENSCAFT00000004974	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM189B	ENSCAFG00000016980	ENSCAFT00000026881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FAM193B	ENSCAFG00000016293	ENSCAFT00000035765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM193B	ENSCAFG00000016293	ENSCAFT00000035766	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM208B	ENSCAFG00000005226	ENSCAFT00000008426	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FAM20B	ENSCAFG00000013935	ENSCAFT00000022098	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
FAM20C	ENSCAFG00000011179	ENSCAFT00000017768	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM3B	ENSCAFG00000010163	ENSCAFT00000016142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM3B	ENSCAFG00000010163	ENSCAFT00000043508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM53C	ENSCAFG00000001225	ENSCAFT00000001903	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FAM65C	ENSCAFG00000011556	ENSCAFT00000018338	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM65C	ENSCAFG00000011556	ENSCAFT00000018344	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
FAM65C	ENSCAFG00000011556	ENSCAFT00000044498	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
FAM76B	ENSCAFG00000004118	ENSCAFT00000006596	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FANCA	ENSCAFG00000019813	ENSCAFT00000031520	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FANCI	ENSCAFG00000011620	ENSCAFT00000018486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FANCM	ENSCAFG00000014062	ENSCAFT00000022327	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
FANCM	ENSCAFG00000014062	ENSCAFT00000046644	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
FANCM	ENSCAFG00000014062	ENSCAFT00000048988	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
FARSA	ENSCAFG00000017096	ENSCAFT00000027079	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FASTK	ENSCAFG00000004739	ENSCAFT00000007633	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAT1	ENSCAFG00000007273	ENSCAFT00000011726	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
FAT3	ENSCAFG00000024099	ENSCAFT00000006830	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FAT4	ENSCAFG00000003962	ENSCAFT00000006363	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAXC	ENSCAFG00000023253	ENSCAFT00000035635	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBLN1	ENSCAFG00000000804	ENSCAFT00000001257	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FBLN2	ENSCAFG00000004406	ENSCAFT00000007096	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBLN2	ENSCAFG00000004406	ENSCAFT00000043118	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBLN7	ENSCAFG00000007149	ENSCAFT00000043190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBN1	ENSCAFG00000014548	ENSCAFT00000023394	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FBN3	ENSCAFG00000018422	ENSCAFT00000029319	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBXL13	ENSCAFG00000004262	ENSCAFT00000006850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBXO22	ENSCAFG00000018153	ENSCAFT00000028835	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXO41	ENSCAFG00000008846	ENSCAFT00000014048	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO6	ENSCAFG00000029614	ENSCAFT00000049774	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXO7	ENSCAFG00000001758	ENSCAFT00000002753	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBXW8	ENSCAFG00000009295	ENSCAFT00000014770	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBXW8	ENSCAFG00000009295	ENSCAFT00000046460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FCHSD2	ENSCAFG00000005633	ENSCAFT00000009078	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FCRL5	ENSCAFG00000023822	ENSCAFT00000026086	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FCRL6	ENSCAFG00000011793	ENSCAFT00000018710	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FECH	ENSCAFG00000000126	ENSCAFT00000000209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FERMT1	ENSCAFG00000005917	ENSCAFT00000009583	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FERMT3	ENSCAFG00000014609	ENSCAFT00000023225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FGD4	ENSCAFG00000010589	ENSCAFT00000016851	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
FGF11	ENSCAFG00000028562	ENSCAFT00000043171	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FGF2	ENSCAFG00000003996	ENSCAFT00000006398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FGFR2	ENSCAFG00000012374	ENSCAFT00000009748	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FGFR2	ENSCAFG00000012374	ENSCAFT00000019648	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FGFR2	ENSCAFG00000012374	ENSCAFT00000019669	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FHAD1	ENSCAFG00000030496	ENSCAFT00000025881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FHAD1	ENSCAFG00000030496	ENSCAFT00000025883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FIP1L1	ENSCAFG00000002034	ENSCAFT00000003220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FJX1	ENSCAFG00000024167	ENSCAFT00000037380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FJX1	ENSCAFG00000024167	ENSCAFT00000043784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FKBP9	ENSCAFG00000003151	ENSCAFT00000005070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FLNA	ENSCAFG00000019521	ENSCAFT00000031071	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FLNB	ENSCAFG00000007603	ENSCAFT00000012236	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FLNC	ENSCAFG00000001585	ENSCAFT00000002504	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FLNC	ENSCAFG00000001585	ENSCAFT00000045585	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FLOT1	ENSCAFG00000000444	ENSCAFT00000000706	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FLRT3	ENSCAFG00000005560	ENSCAFT00000008959	protein_coding	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
FMNL2	ENSCAFG00000005811	ENSCAFT00000009376	protein_coding	0	1	1	3	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0
FMNL2	ENSCAFG00000005811	ENSCAFT00000043228	protein_coding	0	1	1	3	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0
FN1	ENSCAFG00000014345	ENSCAFT00000022799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FN1	ENSCAFG00000014345	ENSCAFT00000043476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FNBP1	ENSCAFG00000019963	ENSCAFT00000031775	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
FNBP1	ENSCAFG00000019963	ENSCAFT00000042746	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
FNDC1	ENSCAFG00000000667	ENSCAFT00000043020	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FNDC11	ENSCAFG00000032079	ENSCAFT00000047074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FNDC3B	ENSCAFG00000015349	ENSCAFT00000024382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FNDC5	ENSCAFG00000010445	ENSCAFT00000016581	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FNDC8	ENSCAFG00000018291	ENSCAFT00000029057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FNIP2	ENSCAFG00000008700	ENSCAFT00000013815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FOCAD	ENSCAFG00000025256	ENSCAFT00000039148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FOXD3	ENSCAFG00000023383	ENSCAFT00000021812	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FOXD3	ENSCAFG00000023383	ENSCAFT00000048793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FOXJ3	ENSCAFG00000002563	ENSCAFT00000004039	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FOXK2	ENSCAFG00000012985	ENSCAFT00000020603	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FOXP1	ENSCAFG00000006461	ENSCAFT00000010476	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FOXP3	ENSCAFG00000015934	ENSCAFT00000025243	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FOXP3	ENSCAFG00000015934	ENSCAFT00000049739	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRA10AC1	ENSCAFG00000007929	ENSCAFT00000012677	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FRG1	ENSCAFG00000007135	ENSCAFT00000011437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FRG1	ENSCAFG00000007135	ENSCAFT00000043251	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FRK	ENSCAFG00000004055	ENSCAFT00000006501	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
FRK	ENSCAFG00000004055	ENSCAFT00000043502	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
FRMD5	ENSCAFG00000013473	ENSCAFT00000021374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRMD7	ENSCAFG00000018829	ENSCAFT00000029887	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRMD7	ENSCAFG00000018829	ENSCAFT00000045785	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRRS1	ENSCAFG00000020052	ENSCAFT00000031906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRRS1L	ENSCAFG00000002840	ENSCAFT00000004543	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FSD1	ENSCAFG00000019098	ENSCAFT00000030327	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FSD1L	ENSCAFG00000002767	ENSCAFT00000004421	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FSD1L	ENSCAFG00000002767	ENSCAFT00000046633	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FSHR	ENSCAFG00000002698	ENSCAFT00000004260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FSIP1	ENSCAFG00000008736	ENSCAFT00000013896	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FSTL4	ENSCAFG00000000968	ENSCAFT00000001498	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FSTL4	ENSCAFG00000000968	ENSCAFT00000038889	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FUOM	ENSCAFG00000013423	ENSCAFT00000021296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FUT10	ENSCAFG00000006336	ENSCAFT00000010244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FUT9	ENSCAFG00000003421	ENSCAFT00000005507	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FXYD4	ENSCAFG00000024923	ENSCAFT00000038542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FXYD5	ENSCAFG00000024320	ENSCAFT00000037557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FXYD5	ENSCAFG00000024320	ENSCAFT00000049244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FYB	ENSCAFG00000023062	ENSCAFT00000035197	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FYB	ENSCAFG00000023062	ENSCAFT00000047705	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FYB	ENSCAFG00000023062	ENSCAFT00000048375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FZD5	ENSCAFG00000013547	ENSCAFT00000021490	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FZD7	ENSCAFG00000012407	ENSCAFT00000019693	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6PC3	ENSCAFG00000014372	ENSCAFT00000022829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAB3	ENSCAFG00000019613	ENSCAFT00000031176	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAB3	ENSCAFG00000019613	ENSCAFT00000042971	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAB3	ENSCAFG00000019613	ENSCAFT00000044495	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GABBR2	ENSCAFG00000002487	ENSCAFT00000003925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GABRB1	ENSCAFG00000001889	ENSCAFT00000002993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAL3ST2	ENSCAFG00000013175	ENSCAFT00000020915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAL3ST2	ENSCAFG00000013175	ENSCAFT00000049094	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALM	ENSCAFG00000006254	ENSCAFT00000045828	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALNT1	ENSCAFG00000017879	ENSCAFT00000028375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALNTL5	ENSCAFG00000004940	ENSCAFT00000007943	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GALR2	ENSCAFG00000005029	ENSCAFT00000008084	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSCAFG00000015077	ENSCAFT00000023939	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
GAPDHS	ENSCAFG00000006986	ENSCAFT00000011246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GARS	ENSCAFG00000003086	ENSCAFT00000004953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAS1	ENSCAFG00000023269	ENSCAFT00000035676	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GATA2	ENSCAFG00000004143	ENSCAFT00000006644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GATA2	ENSCAFG00000004143	ENSCAFT00000044496	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GATA3	ENSCAFG00000005019	ENSCAFT00000008065	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GBA	ENSCAFG00000016988	ENSCAFT00000026904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GBAS	ENSCAFG00000010111	ENSCAFT00000035429	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GBF1	ENSCAFG00000010131	ENSCAFT00000016098	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GBF1	ENSCAFG00000010131	ENSCAFT00000016108	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GBP6	ENSCAFG00000020200	ENSCAFT00000032173	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GCA	ENSCAFG00000010470	ENSCAFT00000016658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GCM1	ENSCAFG00000002273	ENSCAFT00000003568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GCN1	ENSCAFG00000010203	ENSCAFT00000045195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GDA	ENSCAFG00000001815	ENSCAFT00000002853	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GDA	ENSCAFG00000001815	ENSCAFT00000044098	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDF15	ENSCAFG00000014882	ENSCAFT00000023627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GDI1	ENSCAFG00000019587	ENSCAFT00000031130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GDI1	ENSCAFG00000019587	ENSCAFT00000044829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GDI2	ENSCAFG00000005223	ENSCAFT00000008422	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GFM1	ENSCAFG00000009006	ENSCAFT00000014349	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GFM1	ENSCAFG00000009006	ENSCAFT00000045997	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GFOD1	ENSCAFG00000009832	ENSCAFT00000015609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GFRA2	ENSCAFG00000010049	ENSCAFT00000015978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GFRA2	ENSCAFG00000010049	ENSCAFT00000045364	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GGA3	ENSCAFG00000004741	ENSCAFT00000007629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GGH	ENSCAFG00000007203	ENSCAFT00000011551	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GGNBP2	ENSCAFG00000017839	ENSCAFT00000028299	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
GGNBP2	ENSCAFG00000017839	ENSCAFT00000043485	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
GHR	ENSCAFG00000018579	ENSCAFT00000029501	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GHR	ENSCAFG00000018579	ENSCAFT00000045572	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GIF	ENSCAFG00000010325	ENSCAFT00000016414	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
GIPC3	ENSCAFG00000019213	ENSCAFT00000030499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GLB1L	ENSCAFG00000015182	ENSCAFT00000036556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLI1	ENSCAFG00000000223	ENSCAFT00000000352	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLT6D1	ENSCAFG00000029005	ENSCAFT00000044514	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLT8D1	ENSCAFG00000008946	ENSCAFT00000014226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLT8D1	ENSCAFG00000008946	ENSCAFT00000014246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLUL	ENSCAFG00000013102	ENSCAFT00000020795	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLUL	ENSCAFG00000013102	ENSCAFT00000037084	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000012262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GMDS	ENSCAFG00000009212	ENSCAFT00000014648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
