# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000036349	ENSCAFG00000036349	ENSCAFT00000051365	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000036349	ENSCAFG00000036349	ENSCAFT00000051540	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000036349	ENSCAFG00000036349	ENSCAFT00000058143	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000036406	ENSCAFG00000036406	ENSCAFT00000054019	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000036497	ENSCAFG00000036497	ENSCAFT00000052123	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000036543	ENSCAFG00000036543	ENSCAFT00000052371	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000036892	ENSCAFG00000036892	ENSCAFT00000052390	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000036918	ENSCAFG00000036918	ENSCAFT00000052797	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000037069	ENSCAFG00000037069	ENSCAFT00000052643	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000037110	ENSCAFG00000037110	ENSCAFT00000052680	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000037250	ENSCAFG00000037250	ENSCAFT00000058953	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000037323	ENSCAFG00000037323	ENSCAFT00000053100	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000037494	ENSCAFG00000037494	ENSCAFT00000057862	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000037513	ENSCAFG00000037513	ENSCAFT00000056316	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000038195	ENSCAFG00000038195	ENSCAFT00000058382	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038195	ENSCAFG00000038195	ENSCAFT00000058875	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038457	ENSCAFG00000038457	ENSCAFT00000054262	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000038524	ENSCAFG00000038524	ENSCAFT00000054797	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000038524	ENSCAFG00000038524	ENSCAFT00000058489	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000038664	ENSCAFG00000038664	ENSCAFT00000055539	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000038892	ENSCAFG00000038892	ENSCAFT00000058385	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000038936	ENSCAFG00000038936	ENSCAFT00000052876	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000038987	ENSCAFG00000038987	ENSCAFT00000057402	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039037	ENSCAFG00000039037	ENSCAFT00000052130	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039188	ENSCAFG00000039188	ENSCAFT00000050535	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSCAFG00000039220	ENSCAFG00000039220	ENSCAFT00000051678	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039417	ENSCAFG00000039417	ENSCAFT00000055578	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039417	ENSCAFG00000039417	ENSCAFT00000058813	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039472	ENSCAFG00000039472	ENSCAFT00000056781	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039486	ENSCAFG00000039486	ENSCAFT00000056486	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039497	ENSCAFG00000039497	ENSCAFT00000054229	lincRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039545	ENSCAFG00000039545	ENSCAFT00000057418	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039736	ENSCAFG00000039736	ENSCAFT00000058880	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000039748	ENSCAFG00000039748	ENSCAFT00000053187	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039898	ENSCAFG00000039898	ENSCAFT00000052455	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
ENSCAFG00000040008	ENSCAFG00000040008	ENSCAFT00000054976	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000040041	ENSCAFG00000040041	ENSCAFT00000052709	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000040443	ENSCAFG00000040443	ENSCAFT00000054702	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000040865	ENSCAFG00000040865	ENSCAFT00000057509	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENTPD2	ENSCAFG00000019522	ENSCAFT00000031028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EPB41L4B	ENSCAFG00000002847	ENSCAFT00000004557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ERAP2	ENSCAFG00000024646	ENSCAFT00000012446	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERAP2	ENSCAFG00000024646	ENSCAFT00000046074	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERAP2	ENSCAFG00000024646	ENSCAFT00000046378	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ESRP2	ENSCAFG00000020320	ENSCAFT00000032365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ESRRB	ENSCAFG00000017141	ENSCAFT00000027147	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAH	ENSCAFG00000004254	ENSCAFT00000006827	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FAM135B	ENSCAFG00000001173	ENSCAFT00000001815	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM149A	ENSCAFG00000007402	ENSCAFT00000038160	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FAM151B	ENSCAFG00000008823	ENSCAFT00000014018	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM171B	ENSCAFG00000028669	ENSCAFT00000046981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM174A	ENSCAFG00000024608	ENSCAFT00000037952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FAM210A	ENSCAFG00000000173	ENSCAFT00000000281	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FER1L5	ENSCAFG00000002411	ENSCAFT00000003791	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000044239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000048203	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
FLOT2	ENSCAFG00000018824	ENSCAFT00000029889	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FLOT2	ENSCAFG00000018824	ENSCAFT00000029900	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMNL2	ENSCAFG00000005811	ENSCAFT00000009376	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMNL2	ENSCAFG00000005811	ENSCAFT00000043228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FN1	ENSCAFG00000014345	ENSCAFT00000022799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FN1	ENSCAFG00000014345	ENSCAFT00000043476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRRS1L	ENSCAFG00000002840	ENSCAFT00000004543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRYL	ENSCAFG00000001972	ENSCAFT00000003138	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRYL	ENSCAFG00000001972	ENSCAFT00000003145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FTH1	ENSCAFG00000030465	ENSCAFT00000038151	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FYTTD1	ENSCAFG00000016270	ENSCAFT00000025806	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABBR2	ENSCAFG00000002487	ENSCAFT00000003925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GALE	ENSCAFG00000013155	ENSCAFT00000020920	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GCN1	ENSCAFG00000010203	ENSCAFT00000016223	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCN1	ENSCAFG00000010203	ENSCAFT00000045195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GDI1	ENSCAFG00000019587	ENSCAFT00000031135	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GDI1	ENSCAFG00000019587	ENSCAFT00000044829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIT2	ENSCAFG00000010725	ENSCAFT00000017114	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GLI2	ENSCAFG00000004821	ENSCAFT00000007784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLTP	ENSCAFG00000010796	ENSCAFT00000017136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLTP	ENSCAFG00000010796	ENSCAFT00000017196	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNB3	ENSCAFG00000014655	ENSCAFT00000023270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNL2	ENSCAFG00000003289	ENSCAFT00000005276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPR174	ENSCAFG00000017297	ENSCAFT00000027400	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPT	ENSCAFG00000001648	ENSCAFT00000002594	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GPT	ENSCAFG00000001648	ENSCAFT00000049450	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000035191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000044506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000023411	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000023426	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000050163	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GYG2	ENSCAFG00000011113	ENSCAFT00000017683	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GZMA	ENSCAFG00000006735	ENSCAFT00000028805	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HAUS7	ENSCAFG00000019186	ENSCAFT00000030456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDAC6	ENSCAFG00000015620	ENSCAFT00000024781	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HECW2	ENSCAFG00000010673	ENSCAFT00000016982	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HECW2	ENSCAFG00000010673	ENSCAFT00000045680	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HMGCL	ENSCAFG00000013085	ENSCAFT00000047038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGCR	ENSCAFG00000009517	ENSCAFT00000015129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ICAM2	ENSCAFG00000011802	ENSCAFT00000018727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ICAM2	ENSCAFG00000011802	ENSCAFT00000038185	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IFT88	ENSCAFG00000007250	ENSCAFT00000011646	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKBKG	ENSCAFG00000019605	ENSCAFT00000031166	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL17C	ENSCAFG00000019883	ENSCAFT00000031634	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INPP4A	ENSCAFG00000002344	ENSCAFT00000003646	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INTS6L	ENSCAFG00000018914	ENSCAFT00000030027	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGA2B	ENSCAFG00000014145	ENSCAFT00000022461	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ITGAE	ENSCAFG00000019367	ENSCAFT00000030778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAKMIP2	ENSCAFG00000006634	ENSCAFT00000010703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAKMIP2	ENSCAFG00000006634	ENSCAFT00000035221	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNC2	ENSCAFG00000000479	ENSCAFT00000000758	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNC2	ENSCAFG00000000479	ENSCAFT00000049760	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNE2	ENSCAFG00000009549	ENSCAFT00000015161	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNH1	ENSCAFG00000012077	ENSCAFT00000019169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000019172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000045505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000049703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNIP2	ENSCAFG00000009952	ENSCAFT00000015832	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCNJ8	ENSCAFG00000031280	ENSCAFT00000049622	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000049837	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA0141	ENSCAFG00000006236	ENSCAFT00000010073	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
KIAA0232	ENSCAFG00000014342	ENSCAFT00000022778	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIF17	ENSCAFG00000015035	ENSCAFT00000023864	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIF17	ENSCAFG00000015035	ENSCAFT00000043067	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIN	ENSCAFG00000005034	ENSCAFT00000008094	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIN	ENSCAFG00000005034	ENSCAFT00000048187	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KITLG	ENSCAFG00000006091	ENSCAFT00000009854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KLC4	ENSCAFG00000001787	ENSCAFT00000002805	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KMT2A	ENSCAFG00000012691	ENSCAFT00000043279	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KPNA3	ENSCAFG00000004325	ENSCAFT00000006946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRT5	ENSCAFG00000007251	ENSCAFT00000044206	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KYAT1	ENSCAFG00000020030	ENSCAFT00000031874	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
L3MBTL1	ENSCAFG00000009291	ENSCAFT00000014765	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
L3MBTL1	ENSCAFG00000009291	ENSCAFT00000049153	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LAMA3	ENSCAFG00000018173	ENSCAFT00000028869	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LAMA4	ENSCAFG00000004043	ENSCAFT00000006483	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
LARP1B	ENSCAFG00000003831	ENSCAFT00000006170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LARP1B	ENSCAFG00000003831	ENSCAFT00000006179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LARP1B	ENSCAFG00000003831	ENSCAFT00000045950	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LAT2	ENSCAFG00000012003	ENSCAFT00000019064	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LDLRAD3	ENSCAFG00000006840	ENSCAFT00000011003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LGR6	ENSCAFG00000010521	ENSCAFT00000016729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LIX1L	ENSCAFG00000011371	ENSCAFT00000018074	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
LMAN2L	ENSCAFG00000002406	ENSCAFT00000003784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LMAN2L	ENSCAFG00000002406	ENSCAFT00000049515	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LRG1	ENSCAFG00000019015	ENSCAFT00000030199	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LRG1	ENSCAFG00000019015	ENSCAFT00000046877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LYPLA2	ENSCAFG00000030641	ENSCAFT00000047677	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGI3	ENSCAFG00000013122	ENSCAFT00000020871	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAGI3	ENSCAFG00000013122	ENSCAFT00000046642	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAGT1	ENSCAFG00000017259	ENSCAFT00000027341	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
MAGT1	ENSCAFG00000017259	ENSCAFT00000048862	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
MAMDC2	ENSCAFG00000001890	ENSCAFT00000002991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAML2	ENSCAFG00000004087	ENSCAFT00000006542	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAML2	ENSCAFG00000004087	ENSCAFT00000048112	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MANEAL	ENSCAFG00000003255	ENSCAFT00000005223	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAPK4	ENSCAFG00000013287	ENSCAFT00000021077	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MAPRE3	ENSCAFG00000004627	ENSCAFT00000007456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MCM9	ENSCAFG00000000938	ENSCAFT00000001448	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MCM9	ENSCAFG00000000938	ENSCAFT00000048586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MEF2D	ENSCAFG00000016806	ENSCAFT00000026608	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MEF2D	ENSCAFG00000016806	ENSCAFT00000048937	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MFN2	ENSCAFG00000016472	ENSCAFT00000026136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MFSD3	ENSCAFG00000001655	ENSCAFT00000002600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MFSD3	ENSCAFG00000001655	ENSCAFT00000044183	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MGAT4A	ENSCAFG00000002323	ENSCAFT00000046803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MID1IP1	ENSCAFG00000014056	ENSCAFT00000022310	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
