# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GNB2	ENSCAFG00000014282	ENSCAFT00000022702	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GNB2	ENSCAFG00000014282	ENSCAFT00000038242	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GNB3	ENSCAFG00000014655	ENSCAFT00000023270	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
GNB4	ENSCAFG00000011335	ENSCAFT00000018016	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GNB5	ENSCAFG00000015662	ENSCAFT00000024816	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GNB5	ENSCAFG00000015662	ENSCAFT00000046605	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
GNG12	ENSCAFG00000028654	ENSCAFT00000049542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNG13	ENSCAFG00000019608	ENSCAFT00000031168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GNG3	ENSCAFG00000014643	ENSCAFT00000023247	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GNG4	ENSCAFG00000031630	ENSCAFT00000046412	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GNG7	ENSCAFG00000019385	ENSCAFT00000030818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNL1	ENSCAFG00000000396	ENSCAFT00000000627	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GNL2	ENSCAFG00000003289	ENSCAFT00000005276	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GNL3	ENSCAFG00000009004	ENSCAFT00000014305	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GNMT	ENSCAFG00000001741	ENSCAFT00000002727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GNPAT	ENSCAFG00000011812	ENSCAFT00000018796	protein_coding	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GOLGA4	ENSCAFG00000004806	ENSCAFT00000007747	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
GOLGB1	ENSCAFG00000011615	ENSCAFT00000018446	protein_coding	0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
GOLM1	ENSCAFG00000001350	ENSCAFT00000002093	protein_coding	0	1	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0
GOLPH3L	ENSCAFG00000030530	ENSCAFT00000048206	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GOLT1A	ENSCAFG00000009628	ENSCAFT00000015295	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
GORASP1	ENSCAFG00000005080	ENSCAFT00000008174	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GORASP2	ENSCAFG00000012612	ENSCAFT00000020049	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GOT2	ENSCAFG00000008357	ENSCAFT00000013304	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GP1BB	ENSCAFG00000029230	ENSCAFT00000049323	protein_coding	0	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3
GP9	ENSCAFG00000004342	ENSCAFT00000006969	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPA33	ENSCAFG00000015579	ENSCAFT00000024704	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPAA1	ENSCAFG00000001523	ENSCAFT00000002378	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GPAA1	ENSCAFG00000001523	ENSCAFT00000045933	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
GPALPP1	ENSCAFG00000004557	ENSCAFT00000007343	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPAM	ENSCAFG00000010868	ENSCAFT00000017316	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GPAT2	ENSCAFG00000006842	ENSCAFT00000011010	protein_coding	0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0
GPAT3	ENSCAFG00000009133	ENSCAFT00000014543	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GPAT4	ENSCAFG00000005716	ENSCAFT00000009228	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
GPATCH1	ENSCAFG00000007457	ENSCAFT00000011948	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GPATCH2	ENSCAFG00000010781	ENSCAFT00000017151	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPATCH4	ENSCAFG00000016788	ENSCAFT00000026575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPATCH4	ENSCAFG00000016788	ENSCAFT00000044679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPBAR1	ENSCAFG00000014623	ENSCAFT00000023212	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPBP1	ENSCAFG00000006945	ENSCAFT00000011150	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GPBP1	ENSCAFG00000006945	ENSCAFT00000047531	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GPBP1L1	ENSCAFG00000004466	ENSCAFT00000007228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPC1	ENSCAFG00000012663	ENSCAFT00000020095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPC2	ENSCAFG00000014535	ENSCAFT00000023088	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
GPC2	ENSCAFG00000014535	ENSCAFT00000044587	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
GPC3	ENSCAFG00000018864	ENSCAFT00000029940	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GPC5	ENSCAFG00000005311	ENSCAFT00000008556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPC5	ENSCAFG00000005311	ENSCAFT00000042902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPCPD1	ENSCAFG00000005997	ENSCAFT00000009682	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPD1L	ENSCAFG00000005401	ENSCAFT00000008687	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPD1L	ENSCAFG00000005401	ENSCAFT00000043658	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPER1	ENSCAFG00000011781	ENSCAFT00000018698	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPHN	ENSCAFG00000016305	ENSCAFT00000025873	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
GPHN	ENSCAFG00000016305	ENSCAFT00000025875	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
GPKOW	ENSCAFG00000015794	ENSCAFT00000025025	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GPLD1	ENSCAFG00000010284	ENSCAFT00000016380	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
GPM6A	ENSCAFG00000008497	ENSCAFT00000013506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR107	ENSCAFG00000019954	ENSCAFT00000031751	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR108	ENSCAFG00000018620	ENSCAFT00000029561	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
GPR132	ENSCAFG00000029644	ENSCAFT00000048786	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR137	ENSCAFG00000014472	ENSCAFT00000022996	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GPR137	ENSCAFG00000014472	ENSCAFT00000038705	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GPR152	ENSCAFG00000011554	ENSCAFT00000018327	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
GPR155	ENSCAFG00000013254	ENSCAFT00000021041	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GPR155	ENSCAFG00000013254	ENSCAFT00000046128	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GPR156	ENSCAFG00000011154	ENSCAFT00000017732	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GPR157	ENSCAFG00000019726	ENSCAFT00000031368	protein_coding	0	1	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GPR157	ENSCAFG00000019726	ENSCAFT00000049179	protein_coding	0	1	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GPR158	ENSCAFG00000023938	ENSCAFT00000037080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR161	ENSCAFG00000015316	ENSCAFT00000024316	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GPR162	ENSCAFG00000032024	ENSCAFT00000039809	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR179	ENSCAFG00000016631	ENSCAFT00000026353	protein_coding	0	2	4	4	0	0	0	0	0	0	0	3	0	1	4	0	0	0	0	0	0	0	0	2	0
GPR179	ENSCAFG00000016631	ENSCAFT00000044729	protein_coding	0	2	4	2	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	2	0
GPR18	ENSCAFG00000005800	ENSCAFT00000009342	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GPR182	ENSCAFG00000024578	ENSCAFT00000037911	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
GPR183	ENSCAFG00000005802	ENSCAFT00000009345	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR3	ENSCAFG00000012122	ENSCAFT00000019265	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR37L1	ENSCAFG00000025108	ENSCAFT00000038910	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR39	ENSCAFG00000004998	ENSCAFT00000008026	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR50	ENSCAFG00000019143	ENSCAFT00000030392	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR55	ENSCAFG00000010749	ENSCAFT00000017096	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GPR6	ENSCAFG00000003846	ENSCAFT00000006188	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR61	ENSCAFG00000019826	ENSCAFT00000031537	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR62	ENSCAFG00000010033	ENSCAFT00000015959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR84	ENSCAFG00000006514	ENSCAFT00000010518	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
GPR87	ENSCAFG00000008528	ENSCAFT00000013533	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPRC5B	ENSCAFG00000018027	ENSCAFT00000028637	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPRC5C	ENSCAFG00000004556	ENSCAFT00000007330	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
GPRIN1	ENSCAFG00000023831	ENSCAFT00000036868	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GPRIN3	ENSCAFG00000009859	ENSCAFT00000015661	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GPS1	ENSCAFG00000005938	ENSCAFT00000009593	protein_coding	0	0	0	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
GPS2	ENSCAFG00000016137	ENSCAFT00000025609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPSM1	ENSCAFG00000019694	ENSCAFT00000031311	protein_coding	0	1	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
GPSM3	ENSCAFG00000000790	ENSCAFT00000001227	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GPSM3	ENSCAFG00000000790	ENSCAFT00000043305	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GPX3	ENSCAFG00000031922	ENSCAFT00000048742	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPX5	ENSCAFG00000011947	ENSCAFT00000018962	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
GPX5	ENSCAFG00000011947	ENSCAFT00000038385	protein_coding	0	1	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GPX7	ENSCAFG00000003730	ENSCAFT00000006000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRAMD1A	ENSCAFG00000007157	ENSCAFT00000011490	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
GRAMD1A	ENSCAFG00000007157	ENSCAFT00000048986	protein_coding	0	1	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0
GRAMD2	ENSCAFG00000017652	ENSCAFT00000027988	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD3	ENSCAFG00000000582	ENSCAFT00000000901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRAMD3	ENSCAFG00000000582	ENSCAFT00000049541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSCAFG00000001296	ENSCAFT00000002006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRASP	ENSCAFG00000025231	ENSCAFT00000039109	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRB14	ENSCAFG00000010563	ENSCAFT00000016861	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRB2	ENSCAFG00000030297	ENSCAFT00000045282	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GREB1	ENSCAFG00000003579	ENSCAFT00000005749	protein_coding	0	5	2	7	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	5	0
GREB1	ENSCAFG00000003579	ENSCAFT00000050023	protein_coding	0	4	2	8	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	4	0
GRHL2	ENSCAFG00000000587	ENSCAFT00000000905	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRHL2	ENSCAFG00000000587	ENSCAFT00000045842	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRHL2	ENSCAFG00000000587	ENSCAFT00000049961	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRHPR	ENSCAFG00000002370	ENSCAFT00000003721	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIA1	ENSCAFG00000017765	ENSCAFT00000028256	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIA2	ENSCAFG00000008653	ENSCAFT00000013743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRIA3	ENSCAFG00000018564	ENSCAFT00000029477	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRID1	ENSCAFG00000015954	ENSCAFT00000025292	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRID2IP	ENSCAFG00000015751	ENSCAFT00000024965	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GRIFIN	ENSCAFG00000016403	ENSCAFT00000026003	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GRIFIN	ENSCAFG00000016403	ENSCAFT00000043883	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIK1	ENSCAFG00000008768	ENSCAFT00000013975	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0
GRIK1	ENSCAFG00000008768	ENSCAFT00000048687	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0
GRIK2	ENSCAFG00000003580	ENSCAFT00000005766	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRIK2	ENSCAFG00000003580	ENSCAFT00000005767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRIK4	ENSCAFG00000011880	ENSCAFT00000018877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000035191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000044506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN2A	ENSCAFG00000018970	ENSCAFT00000030136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRIN2B	ENSCAFG00000013148	ENSCAFT00000020886	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIN2B	ENSCAFG00000013148	ENSCAFT00000044471	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIN2C	ENSCAFG00000004611	ENSCAFT00000007441	protein_coding	0	7	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0
GRIN2C	ENSCAFG00000004611	ENSCAFT00000044880	protein_coding	0	6	1	8	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	6	0
GRIN2D	ENSCAFG00000004014	ENSCAFT00000006426	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIN3A	ENSCAFG00000002617	ENSCAFT00000004119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRIP2	ENSCAFG00000004492	ENSCAFT00000007240	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
GRIP2	ENSCAFG00000004492	ENSCAFT00000045702	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
GRIPAP1	ENSCAFG00000015744	ENSCAFT00000024947	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GRIPAP1	ENSCAFG00000015744	ENSCAFT00000024952	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
GRK1	ENSCAFG00000006393	ENSCAFT00000010332	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GRK2	ENSCAFG00000011733	ENSCAFT00000018700	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0
GRK4	ENSCAFG00000014693	ENSCAFT00000023349	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1
GRK5	ENSCAFG00000012129	ENSCAFT00000019313	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
GRK6	ENSCAFG00000016388	ENSCAFT00000019321	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
GRK7	ENSCAFG00000007702	ENSCAFT00000012335	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRM1	ENSCAFG00000000338	ENSCAFT00000000528	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRM3	ENSCAFG00000001790	ENSCAFT00000002811	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
GRM3	ENSCAFG00000001790	ENSCAFT00000046641	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
GRM4	ENSCAFG00000001202	ENSCAFT00000001868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM5	ENSCAFG00000004381	ENSCAFT00000007045	protein_coding	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0
GRM5	ENSCAFG00000004381	ENSCAFT00000047674	protein_coding	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0
GRM6	ENSCAFG00000000332	ENSCAFT00000000509	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRM7	ENSCAFG00000005583	ENSCAFT00000008998	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
GRM7	ENSCAFG00000005583	ENSCAFT00000036019	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
