# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FES	ENSCAFG00000012298	ENSCAFT00000019585	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FGD4	ENSCAFG00000010589	ENSCAFT00000016851	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
FGF7	ENSCAFG00000014923	ENSCAFT00000023682	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FGF8	ENSCAFG00000009918	ENSCAFT00000015770	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGFRL1	ENSCAFG00000016699	ENSCAFT00000026440	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
FHAD1	ENSCAFG00000030496	ENSCAFT00000025881	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FHAD1	ENSCAFG00000030496	ENSCAFT00000025883	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FHOD1	ENSCAFG00000020370	ENSCAFT00000032440	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FHOD1	ENSCAFG00000020370	ENSCAFT00000044352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FHOD3	ENSCAFG00000017786	ENSCAFT00000028200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FHOD3	ENSCAFG00000017786	ENSCAFT00000044593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FHOD3	ENSCAFG00000017786	ENSCAFT00000049835	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FIBCD1	ENSCAFG00000019930	ENSCAFT00000031707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FICD	ENSCAFG00000011379	ENSCAFT00000018081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIGN	ENSCAFG00000010526	ENSCAFT00000016718	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FIGN	ENSCAFG00000010526	ENSCAFT00000044455	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FLNA	ENSCAFG00000019521	ENSCAFT00000031071	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FLNB	ENSCAFG00000007603	ENSCAFT00000012236	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FLOT1	ENSCAFG00000000444	ENSCAFT00000000706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FLVCR2	ENSCAFG00000017048	ENSCAFT00000026999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FMNL3	ENSCAFG00000008465	ENSCAFT00000013467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FMNL3	ENSCAFG00000008465	ENSCAFT00000044325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FMNL3	ENSCAFG00000008465	ENSCAFT00000045951	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FN3KRP	ENSCAFG00000013036	ENSCAFT00000020679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FNDC5	ENSCAFG00000010445	ENSCAFT00000016581	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FOXH1	ENSCAFG00000001632	ENSCAFT00000002568	protein_coding	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
FOXI2	ENSCAFG00000013126	ENSCAFT00000020834	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FOXJ1	ENSCAFG00000005050	ENSCAFT00000008129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FOXM1	ENSCAFG00000015642	ENSCAFT00000024793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FOXO3	ENSCAFG00000003783	ENSCAFT00000006080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPGS	ENSCAFG00000020111	ENSCAFT00000032010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FPGT	ENSCAFG00000028720	ENSCAFT00000044121	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRAS1	ENSCAFG00000008752	ENSCAFT00000013952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRAS1	ENSCAFG00000008752	ENSCAFT00000047713	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRAS1	ENSCAFG00000008752	ENSCAFT00000049130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FREM1	ENSCAFG00000001537	ENSCAFT00000002397	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FRG1	ENSCAFG00000007135	ENSCAFT00000043251	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRMD5	ENSCAFG00000013473	ENSCAFT00000021374	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FRMPD1	ENSCAFG00000002386	ENSCAFT00000003740	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRMPD4	ENSCAFG00000011627	ENSCAFT00000018460	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FRYL	ENSCAFG00000001972	ENSCAFT00000003145	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FSD1	ENSCAFG00000019098	ENSCAFT00000030327	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSIP2	ENSCAFG00000014480	ENSCAFT00000022989	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
FSIP2	ENSCAFG00000014480	ENSCAFT00000045208	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
FSTL3	ENSCAFG00000023272	ENSCAFT00000035683	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
FSTL4	ENSCAFG00000000968	ENSCAFT00000001498	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FSTL4	ENSCAFG00000000968	ENSCAFT00000038889	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FTH1	ENSCAFG00000030465	ENSCAFT00000038151	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FURIN	ENSCAFG00000012353	ENSCAFT00000019649	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FUT5	ENSCAFG00000018754	ENSCAFT00000029767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FUT7	ENSCAFG00000019526	ENSCAFT00000031034	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FUT7	ENSCAFG00000019526	ENSCAFT00000049854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FXR1	ENSCAFG00000011582	ENSCAFT00000018437	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FXR1	ENSCAFG00000011582	ENSCAFT00000018461	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FXYD3	ENSCAFG00000007124	ENSCAFT00000011413	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FXYD5	ENSCAFG00000024320	ENSCAFT00000037557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FXYD5	ENSCAFG00000024320	ENSCAFT00000049244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FYCO1	ENSCAFG00000013851	ENSCAFT00000022002	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FYCO1	ENSCAFG00000013851	ENSCAFT00000043936	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FZD3	ENSCAFG00000008293	ENSCAFT00000013158	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GABBR1	ENSCAFG00000012152	ENSCAFT00000019339	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GABBR2	ENSCAFG00000002487	ENSCAFT00000003925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GABRA2	ENSCAFG00000025069	ENSCAFT00000002984	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
GABRA4	ENSCAFG00000024571	ENSCAFT00000037915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GABRG1	ENSCAFG00000001878	ENSCAFT00000002978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GADD45GIP1	ENSCAFG00000017076	ENSCAFT00000027039	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
GALC	ENSCAFG00000017337	ENSCAFT00000027473	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GALC	ENSCAFG00000017337	ENSCAFT00000036273	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GALNS	ENSCAFG00000019861	ENSCAFT00000031604	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GALNT10	ENSCAFG00000017644	ENSCAFT00000027977	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALNT16	ENSCAFG00000016563	ENSCAFT00000026233	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALNT18	ENSCAFG00000007691	ENSCAFT00000012310	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GALNT2	ENSCAFG00000012105	ENSCAFT00000019234	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALNT2	ENSCAFG00000012105	ENSCAFT00000049454	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALNT5	ENSCAFG00000009254	ENSCAFT00000014698	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GALNTL5	ENSCAFG00000004940	ENSCAFT00000007943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GALR2	ENSCAFG00000005029	ENSCAFT00000008084	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GANAB	ENSCAFG00000015767	ENSCAFT00000025009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GANAB	ENSCAFG00000015767	ENSCAFT00000025010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAPDHS	ENSCAFG00000006986	ENSCAFT00000011246	protein_coding	0	1	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1
GAS1	ENSCAFG00000023269	ENSCAFT00000035676	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GAS2	ENSCAFG00000010113	ENSCAFT00000016067	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAS2L1	ENSCAFG00000012219	ENSCAFT00000019422	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
GAS2L2	ENSCAFG00000018190	ENSCAFT00000028896	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
GAS6	ENSCAFG00000006421	ENSCAFT00000010387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAS7	ENSCAFG00000017455	ENSCAFT00000027655	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GATA5	ENSCAFG00000012709	ENSCAFT00000020138	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GATB	ENSCAFG00000008088	ENSCAFT00000012914	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GBGT1	ENSCAFG00000019864	ENSCAFT00000031606	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GBX1	ENSCAFG00000004799	ENSCAFT00000007725	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GCAT	ENSCAFG00000001456	ENSCAFT00000002278	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCGR	ENSCAFG00000005846	ENSCAFT00000009431	protein_coding	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0
GCSAM	ENSCAFG00000030826	ENSCAFT00000047335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GGT6	ENSCAFG00000015282	ENSCAFT00000024272	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GID4	ENSCAFG00000031169	ENSCAFT00000048981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GIF	ENSCAFG00000010325	ENSCAFT00000016414	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIT1	ENSCAFG00000018930	ENSCAFT00000030062	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GIT1	ENSCAFG00000018930	ENSCAFT00000030074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GJC3	ENSCAFG00000014893	ENSCAFT00000023641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLB1L	ENSCAFG00000015182	ENSCAFT00000036556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLB1L2	ENSCAFG00000009737	ENSCAFT00000015466	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
GLI1	ENSCAFG00000000223	ENSCAFT00000000352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GLI2	ENSCAFG00000004821	ENSCAFT00000007784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLMP	ENSCAFG00000016835	ENSCAFT00000026647	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLP1R	ENSCAFG00000001547	ENSCAFT00000002418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLP1R	ENSCAFG00000001547	ENSCAFT00000043167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLP1R	ENSCAFG00000001547	ENSCAFT00000049553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLTP	ENSCAFG00000010796	ENSCAFT00000017196	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GLTSCR1	ENSCAFG00000004101	ENSCAFT00000006559	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
GLTSCR1	ENSCAFG00000004101	ENSCAFT00000047420	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GMEB2	ENSCAFG00000013008	ENSCAFT00000020649	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GMNN	ENSCAFG00000010440	ENSCAFT00000038843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNG7	ENSCAFG00000019385	ENSCAFT00000030818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GNL1	ENSCAFG00000000396	ENSCAFT00000000627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GNPTG	ENSCAFG00000019583	ENSCAFT00000031129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNPTG	ENSCAFG00000019583	ENSCAFT00000043335	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLGA4	ENSCAFG00000004806	ENSCAFT00000007747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GORASP1	ENSCAFG00000005080	ENSCAFT00000008174	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GPAA1	ENSCAFG00000001523	ENSCAFT00000002378	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPAA1	ENSCAFG00000001523	ENSCAFT00000045933	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPAT3	ENSCAFG00000009133	ENSCAFT00000014543	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPC4	ENSCAFG00000018857	ENSCAFT00000029936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPD1	ENSCAFG00000008288	ENSCAFT00000013168	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GPI	ENSCAFG00000007303	ENSCAFT00000011733	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPIHBP1	ENSCAFG00000028810	ENSCAFT00000048704	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPLD1	ENSCAFG00000010284	ENSCAFT00000016380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPN3	ENSCAFG00000008470	ENSCAFT00000013443	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR137	ENSCAFG00000014472	ENSCAFT00000022996	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR137	ENSCAFG00000014472	ENSCAFT00000038705	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR162	ENSCAFG00000032024	ENSCAFT00000039809	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPR182	ENSCAFG00000024578	ENSCAFT00000037911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPR3	ENSCAFG00000012122	ENSCAFT00000019265	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR39	ENSCAFG00000004998	ENSCAFT00000008026	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GPR63	ENSCAFG00000003446	ENSCAFT00000005535	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPRC5B	ENSCAFG00000018027	ENSCAFT00000028637	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
GPRC5C	ENSCAFG00000004556	ENSCAFT00000007330	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPS1	ENSCAFG00000005938	ENSCAFT00000009593	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRAMD1A	ENSCAFG00000007157	ENSCAFT00000011490	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GRAMD3	ENSCAFG00000000582	ENSCAFT00000000901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRAMD3	ENSCAFG00000000582	ENSCAFT00000049541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRAMD4	ENSCAFG00000000756	ENSCAFT00000001170	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GRAMD4	ENSCAFG00000000756	ENSCAFT00000048604	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GREB1L	ENSCAFG00000018254	ENSCAFT00000028994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GREB1L	ENSCAFG00000018254	ENSCAFT00000047396	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRIK3	ENSCAFG00000003333	ENSCAFT00000005371	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GRIK3	ENSCAFG00000003333	ENSCAFT00000048003	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031003	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031009	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000031011	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000035191	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRIN1	ENSCAFG00000019499	ENSCAFT00000044506	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRK2	ENSCAFG00000011733	ENSCAFT00000018700	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GRK5	ENSCAFG00000012129	ENSCAFT00000019313	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GRK6	ENSCAFG00000016388	ENSCAFT00000019321	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GRM1	ENSCAFG00000000338	ENSCAFT00000000528	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRM5	ENSCAFG00000004381	ENSCAFT00000007045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRM5	ENSCAFG00000004381	ENSCAFT00000047674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRTP1	ENSCAFG00000006334	ENSCAFT00000010243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GSE1	ENSCAFG00000019928	ENSCAFT00000031711	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GSG1L	ENSCAFG00000032744	ENSCAFT00000044554	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GTF2A1L	ENSCAFG00000002692	ENSCAFT00000004251	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GTF2A1L	ENSCAFG00000002692	ENSCAFT00000004253	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GTF2F1	ENSCAFG00000018681	ENSCAFT00000029656	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GTF2F1	ENSCAFG00000018681	ENSCAFT00000047368	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018878	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
