# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GLB1L3	ENSCAFG00000024722	ENSCAFT00000015463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L3	ENSCAFG00000024722	ENSCAFT00000015473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLI4	ENSCAFG00000029287	ENSCAFT00000046105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLIS3	ENSCAFG00000031499	ENSCAFT00000045395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLS	ENSCAFG00000009513	ENSCAFT00000015115	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLT8D1	ENSCAFG00000008946	ENSCAFT00000014226	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GLT8D1	ENSCAFG00000008946	ENSCAFT00000014246	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GLTPD2	ENSCAFG00000015863	ENSCAFT00000025135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLTPD2	ENSCAFG00000015863	ENSCAFT00000044841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000012262	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GMPR2	ENSCAFG00000012127	ENSCAFT00000019320	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAO1	ENSCAFG00000009233	ENSCAFT00000014740	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNGT1	ENSCAFG00000002044	ENSCAFT00000003233	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNGT1	ENSCAFG00000002044	ENSCAFT00000046917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNL3	ENSCAFG00000009004	ENSCAFT00000014305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPANK1	ENSCAFG00000000601	ENSCAFT00000000927	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPD1L	ENSCAFG00000005401	ENSCAFT00000043658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPD2	ENSCAFG00000009231	ENSCAFT00000014685	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
GPR137C	ENSCAFG00000014721	ENSCAFT00000023379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR182	ENSCAFG00000024578	ENSCAFT00000037911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPRC5B	ENSCAFG00000018027	ENSCAFT00000028637	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GPRC5C	ENSCAFG00000004556	ENSCAFT00000007330	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRASP	ENSCAFG00000025231	ENSCAFT00000039109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRIK5	ENSCAFG00000004930	ENSCAFT00000007929	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GRIK5	ENSCAFG00000004930	ENSCAFT00000043369	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GRIN2C	ENSCAFG00000004611	ENSCAFT00000007441	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRIN2C	ENSCAFG00000004611	ENSCAFT00000044880	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRIP2	ENSCAFG00000004492	ENSCAFT00000007240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIP2	ENSCAFG00000004492	ENSCAFT00000045702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRK4	ENSCAFG00000014693	ENSCAFT00000023349	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRM4	ENSCAFG00000001202	ENSCAFT00000001868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM6	ENSCAFG00000000332	ENSCAFT00000000509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GSE1	ENSCAFG00000019928	ENSCAFT00000031711	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GSK3B	ENSCAFG00000011122	ENSCAFT00000017704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GSK3B	ENSCAFG00000011122	ENSCAFT00000038668	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GTF2E2	ENSCAFG00000006489	ENSCAFT00000010484	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2H4	ENSCAFG00000032081	ENSCAFT00000000727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTF3C5	ENSCAFG00000019874	ENSCAFT00000031627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HACD1	ENSCAFG00000023975	ENSCAFT00000037117	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HACD1	ENSCAFG00000023975	ENSCAFT00000037123	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HACD1	ENSCAFG00000023975	ENSCAFT00000045812	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HACD1	ENSCAFG00000023975	ENSCAFT00000049354	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HADHA	ENSCAFG00000004267	ENSCAFT00000006890	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HAVCR2	ENSCAFG00000032010	ENSCAFT00000027872	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDAC1	ENSCAFG00000010597	ENSCAFT00000016879	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
HDAC1	ENSCAFG00000010597	ENSCAFT00000044286	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
HDGF	ENSCAFG00000016741	ENSCAFT00000026503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDLBP	ENSCAFG00000012913	ENSCAFT00000020547	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDLBP	ENSCAFG00000012913	ENSCAFT00000038084	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HECW1	ENSCAFG00000003494	ENSCAFT00000005626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HECW1	ENSCAFG00000003494	ENSCAFT00000047249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HECW1	ENSCAFG00000003494	ENSCAFT00000048268	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HES4	ENSCAFG00000019350	ENSCAFT00000030751	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HES4	ENSCAFG00000019350	ENSCAFT00000043997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HES4	ENSCAFG00000019350	ENSCAFT00000049600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HGFAC	ENSCAFG00000014629	ENSCAFT00000023224	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HIRIP3	ENSCAFG00000017059	ENSCAFT00000027014	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIRIP3	ENSCAFG00000017059	ENSCAFT00000027017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIST2H2AA4	ENSCAFG00000030106	ENSCAFT00000045614	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HIST2H2AC	ENSCAFG00000011574	ENSCAFT00000018355	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIST2H3C	ENSCAFG00000024443	ENSCAFT00000037742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HMCN1	ENSCAFG00000013655	ENSCAFT00000021686	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HMMR	ENSCAFG00000017192	ENSCAFT00000027239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HMMR	ENSCAFG00000017192	ENSCAFT00000027243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNRNPA2B1	ENSCAFG00000002885	ENSCAFT00000004613	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNRNPA2B1	ENSCAFG00000002885	ENSCAFT00000004622	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNRNPA3	ENSCAFG00000013497	ENSCAFT00000021410	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HOXA10	ENSCAFG00000002963	ENSCAFT00000004748	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HS3ST2	ENSCAFG00000030242	ENSCAFT00000049780	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HSDL2	ENSCAFG00000003028	ENSCAFT00000004876	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSF2BP	ENSCAFG00000010614	ENSCAFT00000016873	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSF2BP	ENSCAFG00000010614	ENSCAFT00000049463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000023453	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000044491	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000045470	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
HTR4	ENSCAFG00000018345	ENSCAFT00000029146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTR4	ENSCAFG00000018345	ENSCAFT00000048142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HTRA4	ENSCAFG00000005863	ENSCAFT00000009452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HUNK	ENSCAFG00000008874	ENSCAFT00000014087	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HYI	ENSCAFG00000005177	ENSCAFT00000008368	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IDH3A	ENSCAFG00000014166	ENSCAFT00000022487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IFT46	ENSCAFG00000012603	ENSCAFT00000036097	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
IGDCC3	ENSCAFG00000017149	ENSCAFT00000027165	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IGDCC4	ENSCAFG00000017160	ENSCAFT00000027181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGFBP5	ENSCAFG00000014474	ENSCAFT00000022995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000015597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000045373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IKBKG	ENSCAFG00000019605	ENSCAFT00000031166	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IKZF5	ENSCAFG00000030765	ENSCAFT00000045982	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IL17REL	ENSCAFG00000000706	ENSCAFT00000001100	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL17REL	ENSCAFG00000000706	ENSCAFT00000048643	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL18BP	ENSCAFG00000005829	ENSCAFT00000009397	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL3RA	ENSCAFG00000011047	ENSCAFT00000017576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IMPAD1	ENSCAFG00000007074	ENSCAFT00000011337	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
INPP5D	ENSCAFG00000011650	ENSCAFT00000018592	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
INTS1	ENSCAFG00000016526	ENSCAFT00000026189	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
INTS3	ENSCAFG00000017453	ENSCAFT00000027658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IP6K3	ENSCAFG00000001188	ENSCAFT00000001841	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IQCB1	ENSCAFG00000011637	ENSCAFT00000018488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRF2BP1	ENSCAFG00000004361	ENSCAFT00000006995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IRF3	ENSCAFG00000003594	ENSCAFT00000005783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IRS1	ENSCAFG00000010397	ENSCAFT00000016522	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IRS4	ENSCAFG00000018028	ENSCAFT00000028636	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IRX4	ENSCAFG00000010441	ENSCAFT00000016576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ISG15	ENSCAFG00000019348	ENSCAFT00000030747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ISG20L2	ENSCAFG00000016753	ENSCAFT00000026521	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ISM1	ENSCAFG00000005603	ENSCAFT00000009028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGA7	ENSCAFG00000000060	ENSCAFT00000000089	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ITGA7	ENSCAFG00000000060	ENSCAFT00000000090	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ITGB1BP2	ENSCAFG00000017081	ENSCAFT00000027052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGB2	ENSCAFG00000011039	ENSCAFT00000017565	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPR1	ENSCAFG00000023463	ENSCAFT00000009530	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITPR1	ENSCAFG00000023463	ENSCAFT00000009554	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITSN2	ENSCAFG00000004019	ENSCAFT00000006481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAG1	ENSCAFG00000005627	ENSCAFT00000009074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAKMIP3	ENSCAFG00000028746	ENSCAFT00000044991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JPH3	ENSCAFG00000019906	ENSCAFT00000031672	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KAT8	ENSCAFG00000016838	ENSCAFT00000026659	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KATNAL2	ENSCAFG00000017583	ENSCAFT00000027875	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KATNAL2	ENSCAFG00000017583	ENSCAFT00000042868	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KATNAL2	ENSCAFG00000017583	ENSCAFT00000044953	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KATNAL2	ENSCAFG00000017583	ENSCAFT00000045108	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCND3	ENSCAFG00000013665	ENSCAFT00000021670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH7	ENSCAFG00000010498	ENSCAFT00000016695	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNH7	ENSCAFG00000010498	ENSCAFT00000016702	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNJ3	ENSCAFG00000009183	ENSCAFT00000014603	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNK10	ENSCAFG00000017343	ENSCAFT00000027482	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNK10	ENSCAFG00000017343	ENSCAFT00000043710	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNK10	ENSCAFG00000017343	ENSCAFT00000048341	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000049837	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KDM3B	ENSCAFG00000001233	ENSCAFT00000001923	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KDM5A	ENSCAFG00000015781	ENSCAFT00000025008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA0319	ENSCAFG00000010398	ENSCAFT00000016531	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA0319	ENSCAFG00000010398	ENSCAFT00000047018	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA0556	ENSCAFG00000017396	ENSCAFT00000027566	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KIAA0556	ENSCAFG00000017396	ENSCAFT00000043598	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KIAA0753	ENSCAFG00000015422	ENSCAFT00000024467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA0753	ENSCAFG00000015422	ENSCAFT00000049596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1024L	ENSCAFG00000000723	ENSCAFT00000001126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KIAA1024L	ENSCAFG00000000723	ENSCAFT00000046994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1191	ENSCAFG00000016704	ENSCAFT00000026447	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1671	ENSCAFG00000024641	ENSCAFT00000018343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1671	ENSCAFG00000024641	ENSCAFT00000038005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIF17	ENSCAFG00000015035	ENSCAFT00000023864	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
KIF17	ENSCAFG00000015035	ENSCAFT00000043067	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
KIF19	ENSCAFG00000030139	ENSCAFT00000048807	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KIF26B	ENSCAFG00000015845	ENSCAFT00000025110	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIF26B	ENSCAFG00000015845	ENSCAFT00000048512	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIF6	ENSCAFG00000001560	ENSCAFT00000002437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIFC3	ENSCAFG00000008630	ENSCAFT00000013693	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIFC3	ENSCAFG00000008630	ENSCAFT00000035418	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIRREL2	ENSCAFG00000006728	ENSCAFT00000010826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KLHDC1	ENSCAFG00000014209	ENSCAFT00000022557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KLHDC7A	ENSCAFG00000015587	ENSCAFT00000024706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KLHL2	ENSCAFG00000008844	ENSCAFT00000014062	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KLHL23	ENSCAFG00000025086	ENSCAFT00000019558	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KLHL29	ENSCAFG00000003916	ENSCAFT00000006294	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL29	ENSCAFG00000003916	ENSCAFT00000038108	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KMO	ENSCAFG00000015726	ENSCAFT00000024904	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KMO	ENSCAFG00000015726	ENSCAFT00000044876	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KRT2	ENSCAFG00000007212	ENSCAFT00000011579	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRT5	ENSCAFG00000007251	ENSCAFT00000044206	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KRT71	ENSCAFG00000007233	ENSCAFT00000011649	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
KRT71	ENSCAFG00000007233	ENSCAFT00000039400	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
KRT75	ENSCAFG00000025322	ENSCAFT00000011617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LACTB2	ENSCAFG00000007868	ENSCAFT00000012557	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMA2	ENSCAFG00000001106	ENSCAFT00000001697	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LAMA2	ENSCAFG00000001106	ENSCAFT00000036090	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
