# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GALNT18	ENSCAFG00000007691	ENSCAFT00000012310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCC2	ENSCAFG00000002025	ENSCAFT00000003208	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GDPGP1	ENSCAFG00000023738	ENSCAFT00000036687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GEM	ENSCAFG00000031938	ENSCAFT00000048850	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEMIN2	ENSCAFG00000013859	ENSCAFT00000021990	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GEMIN2	ENSCAFG00000013859	ENSCAFT00000044848	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GGA2	ENSCAFG00000017677	ENSCAFT00000028040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGA2	ENSCAFG00000017677	ENSCAFT00000035750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGA2	ENSCAFG00000017677	ENSCAFT00000049681	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GIMAP8	ENSCAFG00000004572	ENSCAFT00000007370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIPC1	ENSCAFG00000016295	ENSCAFT00000025844	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLA	ENSCAFG00000017692	ENSCAFT00000028062	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L	ENSCAFG00000015182	ENSCAFT00000036556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L2	ENSCAFG00000009737	ENSCAFT00000015466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L3	ENSCAFG00000024722	ENSCAFT00000015463	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLB1L3	ENSCAFG00000024722	ENSCAFT00000015473	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLCCI1	ENSCAFG00000002246	ENSCAFT00000003525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLG1	ENSCAFG00000020113	ENSCAFT00000036864	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLI1	ENSCAFG00000000223	ENSCAFT00000000352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLIS1	ENSCAFG00000019088	ENSCAFT00000030317	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLP1R	ENSCAFG00000001547	ENSCAFT00000002418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLP1R	ENSCAFG00000001547	ENSCAFT00000043167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLP1R	ENSCAFG00000001547	ENSCAFT00000049553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000012264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000050051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GMIP	ENSCAFG00000014170	ENSCAFT00000022493	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GMIP	ENSCAFG00000014170	ENSCAFT00000047800	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GPAT2	ENSCAFG00000006842	ENSCAFT00000011010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPBP1L1	ENSCAFG00000004466	ENSCAFT00000007228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPI	ENSCAFG00000007303	ENSCAFT00000011733	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPNMB	ENSCAFG00000002753	ENSCAFT00000004386	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPNMB	ENSCAFG00000002753	ENSCAFT00000004389	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR149	ENSCAFG00000008688	ENSCAFT00000013790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPR155	ENSCAFG00000013254	ENSCAFT00000021041	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR155	ENSCAFG00000013254	ENSCAFT00000046128	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR156	ENSCAFG00000011154	ENSCAFT00000017732	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPR158	ENSCAFG00000023938	ENSCAFT00000037080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPR68	ENSCAFG00000017555	ENSCAFT00000027822	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPS2	ENSCAFG00000016137	ENSCAFT00000025609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GREB1	ENSCAFG00000003579	ENSCAFT00000005749	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GREB1	ENSCAFG00000003579	ENSCAFT00000050023	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIN2B	ENSCAFG00000013148	ENSCAFT00000020886	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIN2B	ENSCAFG00000013148	ENSCAFT00000044471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIP1	ENSCAFG00000000384	ENSCAFT00000000607	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRIP1	ENSCAFG00000000384	ENSCAFT00000044628	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRIP2	ENSCAFG00000004492	ENSCAFT00000007240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIP2	ENSCAFG00000004492	ENSCAFT00000045702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRK5	ENSCAFG00000012129	ENSCAFT00000019313	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM5	ENSCAFG00000004381	ENSCAFT00000007045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM5	ENSCAFG00000004381	ENSCAFT00000047674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM7	ENSCAFG00000005583	ENSCAFT00000008998	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRM7	ENSCAFG00000005583	ENSCAFT00000036019	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM8	ENSCAFG00000001738	ENSCAFT00000002730	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRP	ENSCAFG00000000099	ENSCAFT00000000157	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRPEL1	ENSCAFG00000014364	ENSCAFT00000022815	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GTDC1	ENSCAFG00000025502	ENSCAFT00000008830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTDC1	ENSCAFG00000025502	ENSCAFT00000008832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2H1	ENSCAFG00000009171	ENSCAFT00000014599	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018878	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018889	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GUCA1A	ENSCAFG00000001631	ENSCAFT00000002567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GUCA1B	ENSCAFG00000001633	ENSCAFT00000002572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GUCY1A3	ENSCAFG00000008527	ENSCAFT00000013544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HABP2	ENSCAFG00000011016	ENSCAFT00000047958	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HAGH	ENSCAFG00000019490	ENSCAFT00000030988	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HAGH	ENSCAFG00000019490	ENSCAFT00000046831	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HAUS5	ENSCAFG00000006938	ENSCAFT00000011141	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HCFC2	ENSCAFG00000007476	ENSCAFT00000011972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HCFC2	ENSCAFG00000007476	ENSCAFT00000011975	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDAC4	ENSCAFG00000012546	ENSCAFT00000019989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HDAC6	ENSCAFG00000015620	ENSCAFT00000024781	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HEATR4	ENSCAFG00000016840	ENSCAFT00000026657	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
HEATR4	ENSCAFG00000016840	ENSCAFT00000050074	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
HECTD4	ENSCAFG00000008851	ENSCAFT00000014076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HECTD4	ENSCAFG00000008851	ENSCAFT00000014077	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HECW2	ENSCAFG00000010673	ENSCAFT00000016982	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HECW2	ENSCAFG00000010673	ENSCAFT00000045680	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HELQ	ENSCAFG00000009108	ENSCAFT00000014486	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HELQ	ENSCAFG00000009108	ENSCAFT00000044378	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HERC1	ENSCAFG00000017011	ENSCAFT00000026962	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HERC1	ENSCAFG00000017011	ENSCAFT00000042764	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HERC6	ENSCAFG00000009781	ENSCAFT00000015531	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HGFAC	ENSCAFG00000014629	ENSCAFT00000023224	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HINT2	ENSCAFG00000002240	ENSCAFT00000003511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HIST2H2AC	ENSCAFG00000011574	ENSCAFT00000018355	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HIVEP3	ENSCAFG00000002576	ENSCAFT00000004055	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HMBOX1	ENSCAFG00000008237	ENSCAFT00000013078	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMBOX1	ENSCAFG00000008237	ENSCAFT00000013081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMBOX1	ENSCAFG00000008237	ENSCAFT00000042913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMG20A	ENSCAFG00000018061	ENSCAFT00000028701	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGXB4	ENSCAFG00000001732	ENSCAFT00000002712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGXB4	ENSCAFG00000001732	ENSCAFT00000046398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMX3	ENSCAFG00000012698	ENSCAFT00000020125	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HMX3	ENSCAFG00000012698	ENSCAFT00000045258	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMX3	ENSCAFG00000012698	ENSCAFT00000046963	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNF1B	ENSCAFG00000018150	ENSCAFT00000028830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNF4A	ENSCAFG00000009411	ENSCAFT00000014977	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HOXB2	ENSCAFG00000016843	ENSCAFT00000026663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HOXB3	ENSCAFG00000028513	ENSCAFT00000043809	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HOXB9	ENSCAFG00000016867	ENSCAFT00000026702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HPD	ENSCAFG00000008093	ENSCAFT00000012931	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HRASLS5	ENSCAFG00000015096	ENSCAFT00000043133	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSD11B1L	ENSCAFG00000018793	ENSCAFT00000029831	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HSD17B8	ENSCAFG00000000927	ENSCAFT00000001431	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HSD3B7	ENSCAFG00000016770	ENSCAFT00000026560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSD3B7	ENSCAFG00000016770	ENSCAFT00000043277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HSF1	ENSCAFG00000001563	ENSCAFT00000002448	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HSF1	ENSCAFG00000001563	ENSCAFT00000045342	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HSPA14	ENSCAFG00000004702	ENSCAFT00000007573	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0
HTR3C	ENSCAFG00000012141	ENSCAFT00000019283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HUS1	ENSCAFG00000025598	ENSCAFT00000039863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HUWE1	ENSCAFG00000016311	ENSCAFT00000025893	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HUWE1	ENSCAFG00000016311	ENSCAFT00000025916	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IER5	ENSCAFG00000029718	ENSCAFT00000046339	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IER5L	ENSCAFG00000019990	ENSCAFT00000031805	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IFNLR1	ENSCAFG00000028524	ENSCAFT00000045916	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IFT80	ENSCAFG00000014222	ENSCAFT00000022596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IFT80	ENSCAFG00000014222	ENSCAFT00000047620	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGHE	ENSCAFG00000018448	ENSCAFT00000029292	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGSF21	ENSCAFG00000015595	ENSCAFT00000024719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF21	ENSCAFG00000015595	ENSCAFT00000043263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF22	ENSCAFG00000009362	ENSCAFT00000014898	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IKBKAP	ENSCAFG00000002818	ENSCAFT00000004523	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL13RA1	ENSCAFG00000018359	ENSCAFT00000035455	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
IL16	ENSCAFG00000013833	ENSCAFT00000021964	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
IL4R	ENSCAFG00000017447	ENSCAFT00000027653	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INCENP	ENSCAFG00000015888	ENSCAFT00000025180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INCENP	ENSCAFG00000015888	ENSCAFT00000046291	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INPP5A	ENSCAFG00000011136	ENSCAFT00000017710	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
INPP5F	ENSCAFG00000012205	ENSCAFT00000019415	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
INTS7	ENSCAFG00000012176	ENSCAFT00000019428	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INTS8	ENSCAFG00000009387	ENSCAFT00000014948	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPO4	ENSCAFG00000012049	ENSCAFT00000019136	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRF1	ENSCAFG00000000851	ENSCAFT00000001334	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IRF2	ENSCAFG00000007761	ENSCAFT00000012418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRX3	ENSCAFG00000032579	ENSCAFT00000049282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ISCA2	ENSCAFG00000032473	ENSCAFT00000044809	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITGA9	ENSCAFG00000004820	ENSCAFT00000007774	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITGA9	ENSCAFG00000004820	ENSCAFT00000049270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITGB5	ENSCAFG00000012477	ENSCAFT00000019852	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITGB5	ENSCAFG00000012477	ENSCAFT00000043921	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITPR2	ENSCAFG00000011345	ENSCAFT00000018058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JADE1	ENSCAFG00000003808	ENSCAFT00000006136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAG1	ENSCAFG00000005627	ENSCAFT00000009074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAG2	ENSCAFG00000018401	ENSCAFT00000029230	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JAKMIP2	ENSCAFG00000006634	ENSCAFT00000010703	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
JAKMIP2	ENSCAFG00000006634	ENSCAFT00000035221	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
JAZF1	ENSCAFG00000003001	ENSCAFT00000004816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
JPH2	ENSCAFG00000025116	ENSCAFT00000038921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KATNAL1	ENSCAFG00000006616	ENSCAFT00000010676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KAZN	ENSCAFG00000016338	ENSCAFT00000025922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH3	ENSCAFG00000008571	ENSCAFT00000049004	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH5	ENSCAFG00000032548	ENSCAFT00000045092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH5	ENSCAFG00000032548	ENSCAFT00000050126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNIP1	ENSCAFG00000016951	ENSCAFT00000026832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNIP4	ENSCAFG00000016537	ENSCAFT00000026195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNJ6	ENSCAFG00000009812	ENSCAFT00000015581	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNK17	ENSCAFG00000001556	ENSCAFT00000002429	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000049837	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCP	ENSCAFG00000001616	ENSCAFT00000002537	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA0895	ENSCAFG00000003232	ENSCAFT00000005188	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KIAA0930	ENSCAFG00000000850	ENSCAFT00000001331	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1324L	ENSCAFG00000001808	ENSCAFT00000002849	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1462	ENSCAFG00000003987	ENSCAFT00000006392	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIAA1671	ENSCAFG00000024641	ENSCAFT00000018343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1671	ENSCAFG00000024641	ENSCAFT00000038005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1755	ENSCAFG00000008896	ENSCAFT00000014115	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIF13A	ENSCAFG00000010101	ENSCAFT00000044909	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KIF16B	ENSCAFG00000005544	ENSCAFT00000008932	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIF16B	ENSCAFG00000005544	ENSCAFT00000008945	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
