# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FEZ1	ENSCAFG00000010910	ENSCAFT00000017347	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FGFR4	ENSCAFG00000016518	ENSCAFT00000026179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FGFR4	ENSCAFG00000016518	ENSCAFT00000043646	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FGFRL1	ENSCAFG00000016699	ENSCAFT00000026440	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FIBCD1	ENSCAFG00000019930	ENSCAFT00000031707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FLI1	ENSCAFG00000032412	ENSCAFT00000046747	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FLII	ENSCAFG00000018283	ENSCAFT00000029049	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FLII	ENSCAFG00000018283	ENSCAFT00000047161	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FLOT1	ENSCAFG00000000444	ENSCAFT00000000706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FLT3LG	ENSCAFG00000003636	ENSCAFT00000005854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FLT3LG	ENSCAFG00000003636	ENSCAFT00000037670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FLVCR1	ENSCAFG00000012364	ENSCAFT00000019630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FLVCR2	ENSCAFG00000017048	ENSCAFT00000026999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FNBP1L	ENSCAFG00000020135	ENSCAFT00000050191	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FOXP4	ENSCAFG00000001596	ENSCAFT00000002501	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FOXRED1	ENSCAFG00000010449	ENSCAFT00000016603	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FREM1	ENSCAFG00000001537	ENSCAFT00000002397	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD3	ENSCAFG00000001446	ENSCAFT00000002259	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FRRS1	ENSCAFG00000020052	ENSCAFT00000031906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRRS1L	ENSCAFG00000002840	ENSCAFT00000004543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FRS2	ENSCAFG00000000431	ENSCAFT00000000681	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FSD1L	ENSCAFG00000002767	ENSCAFT00000004421	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FTL	ENSCAFG00000003861	ENSCAFT00000006220	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
FUCA1	ENSCAFG00000013073	ENSCAFT00000020742	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FUT11	ENSCAFG00000014872	ENSCAFT00000023609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GABBR2	ENSCAFG00000002487	ENSCAFT00000003925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GABRA6	ENSCAFG00000017244	ENSCAFT00000027311	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GABRR2	ENSCAFG00000003099	ENSCAFT00000004969	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GAL3ST4	ENSCAFG00000014551	ENSCAFT00000023104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSCAFG00000004914	ENSCAFT00000007903	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GALNS	ENSCAFG00000019861	ENSCAFT00000031604	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAPVD1	ENSCAFG00000020181	ENSCAFT00000032150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAPVD1	ENSCAFG00000020181	ENSCAFT00000032151	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GAPVD1	ENSCAFG00000020181	ENSCAFT00000032152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GARNL3	ENSCAFG00000020142	ENSCAFT00000032068	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GATAD2B	ENSCAFG00000017433	ENSCAFT00000027634	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GATAD2B	ENSCAFG00000017433	ENSCAFT00000044075	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GBP6	ENSCAFG00000020200	ENSCAFT00000032173	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GCAT	ENSCAFG00000001456	ENSCAFT00000002278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCSH	ENSCAFG00000020014	ENSCAFT00000031849	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GDPD3	ENSCAFG00000017104	ENSCAFT00000027086	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GFRAL	ENSCAFG00000002331	ENSCAFT00000003652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GFRAL	ENSCAFG00000002331	ENSCAFT00000046489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GHR	ENSCAFG00000018579	ENSCAFT00000029501	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GHR	ENSCAFG00000018579	ENSCAFT00000045572	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GKAP1	ENSCAFG00000001425	ENSCAFT00000002216	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GKAP1	ENSCAFG00000001425	ENSCAFT00000043998	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GLG1	ENSCAFG00000020113	ENSCAFT00000036864	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLI4	ENSCAFG00000029287	ENSCAFT00000046105	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GLT6D1	ENSCAFG00000029005	ENSCAFT00000044514	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNAI3	ENSCAFG00000019825	ENSCAFT00000031534	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GNB1	ENSCAFG00000019216	ENSCAFT00000030502	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GNB1	ENSCAFG00000019216	ENSCAFT00000035727	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GNPAT	ENSCAFG00000011812	ENSCAFT00000018796	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GPAA1	ENSCAFG00000001523	ENSCAFT00000002378	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GPAA1	ENSCAFG00000001523	ENSCAFT00000045933	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GPC2	ENSCAFG00000014535	ENSCAFT00000023088	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPC2	ENSCAFG00000014535	ENSCAFT00000044587	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR161	ENSCAFG00000015316	ENSCAFT00000024316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPR182	ENSCAFG00000024578	ENSCAFT00000037911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPR20	ENSCAFG00000001235	ENSCAFT00000001918	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPRIN1	ENSCAFG00000023831	ENSCAFT00000036868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPSM1	ENSCAFG00000019694	ENSCAFT00000031311	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
GPT	ENSCAFG00000001648	ENSCAFT00000002594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPT	ENSCAFG00000001648	ENSCAFT00000049450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRAMD4	ENSCAFG00000000756	ENSCAFT00000001170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRAMD4	ENSCAFG00000000756	ENSCAFT00000048604	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRIN2D	ENSCAFG00000004014	ENSCAFT00000006426	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRK6	ENSCAFG00000016388	ENSCAFT00000019321	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GRM3	ENSCAFG00000001790	ENSCAFT00000002808	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
GRM3	ENSCAFG00000001790	ENSCAFT00000046641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRM4	ENSCAFG00000001202	ENSCAFT00000001868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRP	ENSCAFG00000000099	ENSCAFT00000000157	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRWD1	ENSCAFG00000004009	ENSCAFT00000006420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GSDMA	ENSCAFG00000016283	ENSCAFT00000025816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GSDMC	ENSCAFG00000001087	ENSCAFT00000001658	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GTF2H4	ENSCAFG00000032081	ENSCAFT00000000727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GTF3C1	ENSCAFG00000017408	ENSCAFT00000027594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GTPBP10	ENSCAFG00000001882	ENSCAFT00000002980	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000023411	protein_coding	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000023426	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000050163	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GUSB	ENSCAFG00000010193	ENSCAFT00000016183	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GYS1	ENSCAFG00000003858	ENSCAFT00000006203	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HAGH	ENSCAFG00000019490	ENSCAFT00000030988	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HAGH	ENSCAFG00000019490	ENSCAFT00000046831	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HARS	ENSCAFG00000005899	ENSCAFT00000009515	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HDHD2	ENSCAFG00000017573	ENSCAFT00000027863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HDHD2	ENSCAFG00000017573	ENSCAFT00000035344	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HEATR6	ENSCAFG00000018155	ENSCAFT00000028841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HERC2	ENSCAFG00000009863	ENSCAFT00000015697	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HES4	ENSCAFG00000019350	ENSCAFT00000043997	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
HES5	ENSCAFG00000019421	ENSCAFT00000030874	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HID1	ENSCAFG00000004691	ENSCAFT00000007546	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HK1	ENSCAFG00000013917	ENSCAFT00000022120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HK1	ENSCAFG00000013917	ENSCAFT00000045763	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HLF	ENSCAFG00000030851	ENSCAFT00000043952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HMCN1	ENSCAFG00000013655	ENSCAFT00000021686	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMCN2	ENSCAFG00000019950	ENSCAFT00000031743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HMCN2	ENSCAFG00000019950	ENSCAFT00000031745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HMGCLL1	ENSCAFG00000002341	ENSCAFT00000003666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HMMR	ENSCAFG00000017192	ENSCAFT00000027239	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMMR	ENSCAFG00000017192	ENSCAFT00000027243	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMX1	ENSCAFG00000014598	ENSCAFT00000023183	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
HNRNPH1	ENSCAFG00000000336	ENSCAFT00000000520	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HNRNPUL1	ENSCAFG00000005026	ENSCAFT00000008087	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
HNRNPUL1	ENSCAFG00000005026	ENSCAFT00000048725	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HOMER2	ENSCAFG00000013174	ENSCAFT00000020916	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HOXB4	ENSCAFG00000016849	ENSCAFT00000026671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HPN	ENSCAFG00000007126	ENSCAFT00000011425	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
HSD17B8	ENSCAFG00000000927	ENSCAFT00000001431	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HSDL1	ENSCAFG00000019965	ENSCAFT00000031773	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HSP90AA1	ENSCAFG00000018036	ENSCAFT00000028654	protein_coding	0	2	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0
HSP90AB1	ENSCAFG00000001981	ENSCAFT00000003137	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HSP90AB1	ENSCAFG00000001981	ENSCAFT00000049006	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HSPA4	ENSCAFG00000000948	ENSCAFT00000001485	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000023453	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000044491	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000045470	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HTRA3	ENSCAFG00000014546	ENSCAFT00000023096	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HYLS1	ENSCAFG00000028610	ENSCAFT00000044308	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IBTK	ENSCAFG00000002862	ENSCAFT00000004596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IDH2	ENSCAFG00000012052	ENSCAFT00000019145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IER5	ENSCAFG00000029718	ENSCAFT00000046339	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
IFNE	ENSCAFG00000029821	ENSCAFT00000046711	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGF1R	ENSCAFG00000010881	ENSCAFT00000017295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IGSF21	ENSCAFG00000015595	ENSCAFT00000024719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IGSF21	ENSCAFG00000015595	ENSCAFT00000043263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000015597	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000045373	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
IKBKAP	ENSCAFG00000002818	ENSCAFT00000004523	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IL16	ENSCAFG00000013833	ENSCAFT00000021964	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL21R	ENSCAFG00000032590	ENSCAFT00000049374	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
IL23A	ENSCAFG00000000120	ENSCAFT00000000198	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL24	ENSCAFG00000011466	ENSCAFT00000018189	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL6R	ENSCAFG00000017184	ENSCAFT00000027211	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IL9R	ENSCAFG00000023298	ENSCAFT00000031354	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
IL9R	ENSCAFG00000023298	ENSCAFT00000035761	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
IMPACT	ENSCAFG00000028892	ENSCAFT00000047795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IMPG1	ENSCAFG00000002768	ENSCAFT00000004425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
INPP5E	ENSCAFG00000019664	ENSCAFT00000031269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
INSM2	ENSCAFG00000013428	ENSCAFT00000021303	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INTS1	ENSCAFG00000016526	ENSCAFT00000026189	protein_coding	0	2	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0
INTS3	ENSCAFG00000017453	ENSCAFT00000027658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
INTS7	ENSCAFG00000012176	ENSCAFT00000019428	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IQCK	ENSCAFG00000018031	ENSCAFT00000028642	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IQGAP1	ENSCAFG00000012639	ENSCAFT00000020334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IQGAP2	ENSCAFG00000009293	ENSCAFT00000014783	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
IRF2BP2	ENSCAFG00000011522	ENSCAFT00000018285	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IRF5	ENSCAFG00000001611	ENSCAFT00000002526	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRF5	ENSCAFG00000001611	ENSCAFT00000002528	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRF8	ENSCAFG00000019919	ENSCAFT00000031690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IRGC	ENSCAFG00000004727	ENSCAFT00000007605	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRGQ	ENSCAFG00000031996	ENSCAFT00000048661	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IRX3	ENSCAFG00000032579	ENSCAFT00000049282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IRX6	ENSCAFG00000009430	ENSCAFT00000014998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGA8	ENSCAFG00000004656	ENSCAFT00000007509	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ITGA8	ENSCAFG00000004656	ENSCAFT00000007517	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITGAD	ENSCAFG00000014315	ENSCAFT00000022744	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITGAD	ENSCAFG00000014315	ENSCAFT00000035277	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITGAE	ENSCAFG00000019367	ENSCAFT00000030778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITGAL	ENSCAFG00000016603	ENSCAFT00000026293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITGAL	ENSCAFG00000016603	ENSCAFT00000044794	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITGAX	ENSCAFG00000016883	ENSCAFT00000026736	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITPKB	ENSCAFG00000016055	ENSCAFT00000025466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
