# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
HCRTR1	ENSCAFG00000010968	ENSCAFT00000017478	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDAC4	ENSCAFG00000012546	ENSCAFT00000019989	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
HDDC3	ENSCAFG00000012239	ENSCAFT00000019442	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HDHD2	ENSCAFG00000017573	ENSCAFT00000035344	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDHD3	ENSCAFG00000003244	ENSCAFT00000005200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HDLBP	ENSCAFG00000012913	ENSCAFT00000038084	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HEATR5B	ENSCAFG00000005980	ENSCAFT00000009704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HEBP1	ENSCAFG00000013209	ENSCAFT00000020959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HECTD4	ENSCAFG00000008851	ENSCAFT00000014076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HECTD4	ENSCAFG00000008851	ENSCAFT00000014077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HELZ2	ENSCAFG00000012968	ENSCAFT00000020582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HENMT1	ENSCAFG00000019933	ENSCAFT00000031715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HENMT1	ENSCAFG00000019933	ENSCAFT00000044722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HGH1	ENSCAFG00000001541	ENSCAFT00000002403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HINFP	ENSCAFG00000012224	ENSCAFT00000019441	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HINT2	ENSCAFG00000002240	ENSCAFT00000003511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIRA	ENSCAFG00000014619	ENSCAFT00000023274	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HIRA	ENSCAFG00000014619	ENSCAFT00000043980	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
HIST1H2AM	ENSCAFG00000029759	ENSCAFT00000045027	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HIST1H2BJ	ENSCAFG00000031931	ENSCAFT00000045641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HJURP	ENSCAFG00000011899	ENSCAFT00000018900	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HJURP	ENSCAFG00000011899	ENSCAFT00000046602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HK2	ENSCAFG00000008265	ENSCAFT00000013192	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HLTF	ENSCAFG00000008276	ENSCAFT00000013176	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
HM13	ENSCAFG00000007038	ENSCAFT00000011294	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HM13	ENSCAFG00000007038	ENSCAFT00000011296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMBOX1	ENSCAFG00000008237	ENSCAFT00000013078	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HMBOX1	ENSCAFG00000008237	ENSCAFT00000013081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMBOX1	ENSCAFG00000008237	ENSCAFT00000042913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMCN1	ENSCAFG00000013655	ENSCAFT00000021686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMCN2	ENSCAFG00000019950	ENSCAFT00000031743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMCN2	ENSCAFG00000019950	ENSCAFT00000031745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGCL	ENSCAFG00000013085	ENSCAFT00000047038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGCR	ENSCAFG00000009517	ENSCAFT00000015129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNRNPUL1	ENSCAFG00000005026	ENSCAFT00000008087	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HNRNPUL1	ENSCAFG00000005026	ENSCAFT00000048725	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA1	ENSCAFG00000002936	ENSCAFT00000004700	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HOXA4	ENSCAFG00000002948	ENSCAFT00000004722	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HOXB4	ENSCAFG00000016849	ENSCAFT00000026671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HOXD8	ENSCAFG00000013450	ENSCAFT00000021331	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HPS3	ENSCAFG00000008312	ENSCAFT00000013208	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HPS3	ENSCAFG00000008312	ENSCAFT00000037453	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HPSE	ENSCAFG00000009094	ENSCAFT00000014477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSD17B12	ENSCAFG00000006702	ENSCAFT00000010796	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B6	ENSCAFG00000000143	ENSCAFT00000000235	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSPA14	ENSCAFG00000004702	ENSCAFT00000007573	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSPA4L	ENSCAFG00000003896	ENSCAFT00000006283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	ENSCAFG00000018389	ENSCAFT00000029214	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HSPB6	ENSCAFG00000006801	ENSCAFT00000010947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000023453	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000044491	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000045470	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HTRA4	ENSCAFG00000005863	ENSCAFT00000009452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HTT	ENSCAFG00000014682	ENSCAFT00000023312	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
HYDIN	ENSCAFG00000020167	ENSCAFT00000032120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IARS	ENSCAFG00000002340	ENSCAFT00000003663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IDH1	ENSCAFG00000013617	ENSCAFT00000021588	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IFFO1	ENSCAFG00000015047	ENSCAFT00000023912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IFT81	ENSCAFG00000008428	ENSCAFT00000013382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IFT81	ENSCAFG00000008428	ENSCAFT00000049352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IFT88	ENSCAFG00000007250	ENSCAFT00000011646	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGDCC4	ENSCAFG00000017160	ENSCAFT00000027181	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IGDCC4	ENSCAFG00000017160	ENSCAFT00000047833	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IGF1	ENSCAFG00000007304	ENSCAFT00000011690	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IGF1	ENSCAFG00000007304	ENSCAFT00000011691	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IGF2BP1	ENSCAFG00000016907	ENSCAFT00000026763	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IGF2BP2	ENSCAFG00000013297	ENSCAFT00000021148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGFBP7	ENSCAFG00000002330	ENSCAFT00000003651	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGHMBP2	ENSCAFG00000010745	ENSCAFT00000017093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGHMBP2	ENSCAFG00000010745	ENSCAFT00000038980	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGSF1	ENSCAFG00000018799	ENSCAFT00000029848	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF6	ENSCAFG00000017712	ENSCAFT00000028093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGSF6	ENSCAFG00000017712	ENSCAFT00000047459	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGSF6	ENSCAFG00000017712	ENSCAFT00000048924	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGSF9	ENSCAFG00000011835	ENSCAFT00000018806	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000015597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000045373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IKBKAP	ENSCAFG00000002818	ENSCAFT00000004523	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
IKBKG	ENSCAFG00000019605	ENSCAFT00000031166	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL15	ENSCAFG00000003626	ENSCAFT00000005832	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IL17RC	ENSCAFG00000005215	ENSCAFT00000008459	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL17REL	ENSCAFG00000000706	ENSCAFT00000001100	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IL17REL	ENSCAFG00000000706	ENSCAFT00000048643	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL18BP	ENSCAFG00000005829	ENSCAFT00000009397	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
IL18RAP	ENSCAFG00000002134	ENSCAFT00000003362	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IL25	ENSCAFG00000011610	ENSCAFT00000018418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ILF2	ENSCAFG00000017530	ENSCAFT00000027777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ILF3	ENSCAFG00000017691	ENSCAFT00000028077	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IMPAD1	ENSCAFG00000007074	ENSCAFT00000011337	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IMPDH2	ENSCAFG00000011933	ENSCAFT00000018980	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
INPP5K	ENSCAFG00000019181	ENSCAFT00000030452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INSC	ENSCAFG00000008565	ENSCAFT00000013587	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INSC	ENSCAFG00000008565	ENSCAFT00000039155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INSL3	ENSCAFG00000032526	ENSCAFT00000047837	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INSR	ENSCAFG00000018170	ENSCAFT00000028875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INSR	ENSCAFG00000018170	ENSCAFT00000049285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INTS1	ENSCAFG00000016526	ENSCAFT00000026189	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INTS2	ENSCAFG00000017724	ENSCAFT00000028120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INTS2	ENSCAFG00000017724	ENSCAFT00000045152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INTS2	ENSCAFG00000017724	ENSCAFT00000046140	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INVS	ENSCAFG00000002552	ENSCAFT00000004025	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INVS	ENSCAFG00000002552	ENSCAFT00000042990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IP6K1	ENSCAFG00000011226	ENSCAFT00000017840	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IP6K1	ENSCAFG00000011226	ENSCAFT00000044812	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPO8	ENSCAFG00000010768	ENSCAFT00000017147	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IQCB1	ENSCAFG00000011637	ENSCAFT00000018488	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IQCH	ENSCAFG00000017422	ENSCAFT00000027613	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IQCH	ENSCAFG00000017422	ENSCAFT00000027620	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IQCH	ENSCAFG00000017422	ENSCAFT00000042773	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IQGAP2	ENSCAFG00000009293	ENSCAFT00000014783	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IQSEC3	ENSCAFG00000015750	ENSCAFT00000024958	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IRAK2	ENSCAFG00000005140	ENSCAFT00000008287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRAK2	ENSCAFG00000005140	ENSCAFT00000046552	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRX5	ENSCAFG00000009443	ENSCAFT00000015017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRX5	ENSCAFG00000009443	ENSCAFT00000044272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRX6	ENSCAFG00000009430	ENSCAFT00000014998	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ISLR2	ENSCAFG00000017865	ENSCAFT00000028346	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ISPD	ENSCAFG00000031802	ENSCAFT00000046360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IST1	ENSCAFG00000020215	ENSCAFT00000032198	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ITFG1	ENSCAFG00000010234	ENSCAFT00000016252	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITFG2	ENSCAFG00000015661	ENSCAFT00000024812	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITFG2	ENSCAFG00000015661	ENSCAFT00000043853	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITGA11	ENSCAFG00000017482	ENSCAFT00000027712	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITGA11	ENSCAFG00000017482	ENSCAFT00000038032	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITGA4	ENSCAFG00000014175	ENSCAFT00000022514	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITGA9	ENSCAFG00000004820	ENSCAFT00000007774	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITGA9	ENSCAFG00000004820	ENSCAFT00000049270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITGAE	ENSCAFG00000019367	ENSCAFT00000030778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITGAL	ENSCAFG00000016603	ENSCAFT00000026293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPK1	ENSCAFG00000011056	ENSCAFT00000017621	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPK1	ENSCAFG00000011056	ENSCAFT00000044011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPR1	ENSCAFG00000023463	ENSCAFT00000009530	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITPR1	ENSCAFG00000023463	ENSCAFT00000009554	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITSN2	ENSCAFG00000004019	ENSCAFT00000006481	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
JAGN1	ENSCAFG00000028684	ENSCAFT00000044430	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAK3	ENSCAFG00000015159	ENSCAFT00000024100	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK3	ENSCAFG00000015159	ENSCAFT00000043662	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAM2	ENSCAFG00000008482	ENSCAFT00000013462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAM2	ENSCAFG00000008482	ENSCAFT00000038891	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JARID2	ENSCAFG00000009885	ENSCAFT00000015718	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JARID2	ENSCAFG00000009885	ENSCAFT00000043518	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JMJD1C	ENSCAFG00000013081	ENSCAFT00000020775	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
JMJD7	ENSCAFG00000031822	ENSCAFT00000015461	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JMJD7	ENSCAFG00000031822	ENSCAFT00000047586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JUN	ENSCAFG00000018897	ENSCAFT00000029996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KANK1	ENSCAFG00000001974	ENSCAFT00000003130	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KANSL1	ENSCAFG00000013708	ENSCAFT00000021746	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
KANSL1	ENSCAFG00000013708	ENSCAFT00000021750	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
KANSL3	ENSCAFG00000002425	ENSCAFT00000003825	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KAT8	ENSCAFG00000016838	ENSCAFT00000026659	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
KATNAL1	ENSCAFG00000006616	ENSCAFT00000010676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCND3	ENSCAFG00000013665	ENSCAFT00000021670	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000019169	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000019172	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000045505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000049703	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCNH3	ENSCAFG00000008571	ENSCAFT00000049004	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNIP1	ENSCAFG00000016951	ENSCAFT00000026832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNIP3	ENSCAFG00000006920	ENSCAFT00000011137	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNK18	ENSCAFG00000011918	ENSCAFT00000018925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNMA1	ENSCAFG00000015465	ENSCAFT00000024539	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCNMA1	ENSCAFG00000015465	ENSCAFT00000046237	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCNN3	ENSCAFG00000017167	ENSCAFT00000027188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000049837	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNQ2	ENSCAFG00000012931	ENSCAFT00000020524	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KCNU1	ENSCAFG00000028535	ENSCAFT00000042893	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNU1	ENSCAFG00000028535	ENSCAFT00000044860	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCTD17	ENSCAFG00000001513	ENSCAFT00000002360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSCAFG00000001513	ENSCAFT00000044356	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSCAFG00000001513	ENSCAFT00000048050	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
