# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LGI2	ENSCAFG00000016480	ENSCAFT00000026123	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
LGI4	ENSCAFG00000007111	ENSCAFT00000011403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LGMN	ENSCAFG00000010995	ENSCAFT00000017539	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
LGR6	ENSCAFG00000010521	ENSCAFT00000016729	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
LGSN	ENSCAFG00000002482	ENSCAFT00000003918	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LGSN	ENSCAFG00000002482	ENSCAFT00000048289	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LGSN	ENSCAFG00000002482	ENSCAFT00000050059	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LHB	ENSCAFG00000003840	ENSCAFT00000006175	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5
LHFPL2	ENSCAFG00000032175	ENSCAFT00000045487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LHFPL5	ENSCAFG00000001351	ENSCAFT00000002091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LHX1	ENSCAFG00000017853	ENSCAFT00000028326	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LHX3	ENSCAFG00000019695	ENSCAFT00000020228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LHX3	ENSCAFG00000019695	ENSCAFT00000031319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LHX4	ENSCAFG00000012750	ENSCAFT00000031328	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
LHX8	ENSCAFG00000020401	ENSCAFT00000032488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LHX8	ENSCAFG00000020401	ENSCAFT00000043981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LHX9	ENSCAFG00000011339	ENSCAFT00000018020	protein_coding	0	0	0	4	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LHX9	ENSCAFG00000011339	ENSCAFT00000018021	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1
LIFR	ENSCAFG00000018661	ENSCAFT00000029624	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LIG1	ENSCAFG00000004046	ENSCAFT00000006495	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
LIG3	ENSCAFG00000018330	ENSCAFT00000029122	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
LIG3	ENSCAFG00000018330	ENSCAFT00000048097	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LIN28A	ENSCAFG00000012488	ENSCAFT00000019830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LIN37	ENSCAFG00000006824	ENSCAFT00000010979	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
LIN52	ENSCAFG00000032402	ENSCAFT00000050139	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIN7B	ENSCAFG00000003834	ENSCAFT00000006169	protein_coding	0	2	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1
LIN9	ENSCAFG00000016108	ENSCAFT00000025555	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LIN9	ENSCAFG00000016108	ENSCAFT00000038412	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LINC00521	ENSCAFG00000017617	ENSCAFT00000027929	protein_coding	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
LINGO2	ENSCAFG00000001727	ENSCAFT00000002705	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LIPE	ENSCAFG00000004813	ENSCAFT00000007755	protein_coding	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1
LIPE	ENSCAFG00000004813	ENSCAFT00000037578	protein_coding	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1
LIPG	ENSCAFG00000019036	ENSCAFT00000030233	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LIPT1	ENSCAFG00000002297	ENSCAFT00000003602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LIX1	ENSCAFG00000007759	ENSCAFT00000012394	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
LLGL1	ENSCAFG00000018305	ENSCAFT00000029085	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
LLGL2	ENSCAFG00000004816	ENSCAFT00000007782	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LMAN2L	ENSCAFG00000002406	ENSCAFT00000003784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LMAN2L	ENSCAFG00000002406	ENSCAFT00000049515	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LMBRD1	ENSCAFG00000002545	ENSCAFT00000035839	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1
LMBRD2	ENSCAFG00000018731	ENSCAFT00000029736	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
LMF1	ENSCAFG00000019603	ENSCAFT00000031160	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LMF1	ENSCAFG00000019603	ENSCAFT00000047727	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LMF2	ENSCAFG00000000572	ENSCAFT00000000888	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LMF2	ENSCAFG00000000572	ENSCAFT00000043739	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LMNB1	ENSCAFG00000000593	ENSCAFT00000000912	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
LMNB1	ENSCAFG00000000593	ENSCAFT00000049391	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LMO4	ENSCAFG00000020233	ENSCAFT00000036423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LMTK2	ENSCAFG00000015432	ENSCAFT00000024481	protein_coding	0	1	1	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0
LMTK2	ENSCAFG00000015432	ENSCAFT00000046575	protein_coding	0	1	1	7	0	0	0	0	0	0	0	2	0	5	1	0	0	0	0	0	0	0	0	1	0
LMX1B	ENSCAFG00000030076	ENSCAFT00000044276	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
LNPEP	ENSCAFG00000007770	ENSCAFT00000012430	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LNPEP	ENSCAFG00000007770	ENSCAFT00000049141	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LONP2	ENSCAFG00000010029	ENSCAFT00000015963	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
LOX	ENSCAFG00000028461	ENSCAFT00000047571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LPAR3	ENSCAFG00000020300	ENSCAFT00000032330	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LPCAT2	ENSCAFG00000009407	ENSCAFT00000014968	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
LPIN2	ENSCAFG00000018442	ENSCAFT00000029296	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
LPIN2	ENSCAFG00000018442	ENSCAFT00000048000	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
LRCH4	ENSCAFG00000014336	ENSCAFT00000022772	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LRCH4	ENSCAFG00000014336	ENSCAFT00000044371	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LRCH4	ENSCAFG00000014336	ENSCAFT00000048226	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LRFN1	ENSCAFG00000005579	ENSCAFT00000008986	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LRFN3	ENSCAFG00000006690	ENSCAFT00000010774	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LRFN5	ENSCAFG00000013943	ENSCAFT00000022119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRFN5	ENSCAFG00000013943	ENSCAFT00000038128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRIG3	ENSCAFG00000000311	ENSCAFT00000000481	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
LRP1	ENSCAFG00000000178	ENSCAFT00000000295	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LRP1	ENSCAFG00000000178	ENSCAFT00000049824	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LRP10	ENSCAFG00000011202	ENSCAFT00000017804	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LRP11	ENSCAFG00000000398	ENSCAFT00000000626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRP3	ENSCAFG00000007433	ENSCAFT00000011915	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LRP8	ENSCAFG00000019142	ENSCAFT00000030411	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRP8	ENSCAFG00000019142	ENSCAFT00000030421	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRPAP1	ENSCAFG00000014607	ENSCAFT00000023207	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC1	ENSCAFG00000002305	ENSCAFT00000003622	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2
LRRC1	ENSCAFG00000002305	ENSCAFT00000049592	protein_coding	0	0	0	4	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC20	ENSCAFG00000014045	ENSCAFT00000022294	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC20	ENSCAFG00000014045	ENSCAFT00000046920	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC28	ENSCAFG00000010811	ENSCAFT00000017191	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LRRC30	ENSCAFG00000024388	ENSCAFT00000037671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	ENSCAFG00000016364	ENSCAFT00000025946	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LRRC38	ENSCAFG00000016364	ENSCAFT00000043421	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LRRC39	ENSCAFG00000020018	ENSCAFT00000031858	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
LRRC39	ENSCAFG00000020018	ENSCAFT00000050107	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC3C	ENSCAFG00000024587	ENSCAFT00000037929	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LRRC40	ENSCAFG00000020424	ENSCAFT00000032526	protein_coding	0	2	1	6	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	1	0
LRRC46	ENSCAFG00000030744	ENSCAFT00000047503	protein_coding	0	1	0	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
LRRC47	ENSCAFG00000019492	ENSCAFT00000030989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC4B	ENSCAFG00000002964	ENSCAFT00000004749	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LRRC59	ENSCAFG00000017036	ENSCAFT00000026982	protein_coding	0	1	0	10	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	1	1
LRRC7	ENSCAFG00000029530	ENSCAFT00000032532	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC7	ENSCAFG00000029530	ENSCAFT00000043481	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LRRC7	ENSCAFG00000029530	ENSCAFT00000049301	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LRRC7	ENSCAFG00000029530	ENSCAFT00000049717	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LRRC73	ENSCAFG00000024782	ENSCAFT00000038292	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
LRRC74A	ENSCAFG00000017152	ENSCAFT00000027166	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
LRRC74A	ENSCAFG00000017152	ENSCAFT00000048193	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
LRRC75A	ENSCAFG00000018011	ENSCAFT00000028610	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LRRC8D	ENSCAFG00000024246	ENSCAFT00000032166	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LRRC9	ENSCAFG00000015585	ENSCAFT00000024701	protein_coding	0	1	1	7	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0
LRRC9	ENSCAFG00000015585	ENSCAFT00000043370	protein_coding	0	1	1	7	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0
LRRC9	ENSCAFG00000015585	ENSCAFT00000049307	protein_coding	0	1	1	7	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0
LRRIQ3	ENSCAFG00000020410	ENSCAFT00000032506	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
LRRIQ3	ENSCAFG00000020410	ENSCAFT00000047336	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
LRRK1	ENSCAFG00000010594	ENSCAFT00000016843	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
LRRK1	ENSCAFG00000010594	ENSCAFT00000035359	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
LRSAM1	ENSCAFG00000020134	ENSCAFT00000032049	protein_coding	0	1	2	16	0	0	0	0	0	0	0	1	0	15	2	0	0	0	0	1	0	0	0	1	0
LRSAM1	ENSCAFG00000020134	ENSCAFT00000048030	protein_coding	0	1	2	16	0	0	0	0	0	0	0	1	0	15	2	0	0	0	0	1	0	0	0	1	0
LRWD1	ENSCAFG00000013699	ENSCAFT00000021745	protein_coding	0	0	0	5	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1
LSM12	ENSCAFG00000014379	ENSCAFT00000022843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LSM14A	ENSCAFG00000007350	ENSCAFT00000011761	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LSM14A	ENSCAFG00000007350	ENSCAFT00000037318	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
LSR	ENSCAFG00000007086	ENSCAFT00000011359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	ENSCAFG00000023691	ENSCAFT00000036585	protein_coding	0	0	2	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1
LTB	ENSCAFG00000030292	ENSCAFT00000049019	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
LTB4R	ENSCAFG00000012254	ENSCAFT00000019461	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
LTBP2	ENSCAFG00000016948	ENSCAFT00000026830	protein_coding	0	1	1	6	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0
LTBP2	ENSCAFG00000016948	ENSCAFT00000046233	protein_coding	0	1	1	6	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0
LTBP4	ENSCAFG00000005133	ENSCAFT00000008260	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LTBP4	ENSCAFG00000005133	ENSCAFT00000008264	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LUC7L	ENSCAFG00000019689	ENSCAFT00000031307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LUZP1	ENSCAFG00000013329	ENSCAFT00000021154	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LVRN	ENSCAFG00000000199	ENSCAFT00000000321	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0
LY6G5C	ENSCAFG00000000606	ENSCAFT00000000930	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6C	ENSCAFG00000000614	ENSCAFT00000000941	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LY6G6D	ENSCAFG00000031994	ENSCAFT00000000938	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LYAR	ENSCAFG00000015675	ENSCAFT00000024829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LYAR	ENSCAFG00000015675	ENSCAFT00000044783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPD3	ENSCAFG00000004761	ENSCAFT00000007661	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LYPD3	ENSCAFG00000004761	ENSCAFT00000044166	protein_coding	0	0	2	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2
LYPLA2	ENSCAFG00000030641	ENSCAFT00000047677	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LYRM1	ENSCAFG00000031060	ENSCAFT00000047046	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LYRM2	ENSCAFG00000003108	ENSCAFT00000004985	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LYST	ENSCAFG00000011231	ENSCAFT00000017844	protein_coding	2	1	1	5	0	0	0	0	0	0	0	0	2	5	1	0	0	0	0	0	0	0	0	1	0
LZIC	ENSCAFG00000030456	ENSCAFT00000049823	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MAD1L1	ENSCAFG00000016463	ENSCAFT00000026097	protein_coding	0	2	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0
MAD2L2	ENSCAFG00000016583	ENSCAFT00000026256	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
MAEA	ENSCAFG00000015056	ENSCAFT00000023915	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
MAEA	ENSCAFG00000015056	ENSCAFT00000042802	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
MAG	ENSCAFG00000007041	ENSCAFT00000037622	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAGEL2	ENSCAFG00000010136	ENSCAFT00000016094	protein_coding	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0
MALT1	ENSCAFG00000000105	ENSCAFT00000000166	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0
MALT1	ENSCAFG00000000105	ENSCAFT00000047112	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
MAMDC2	ENSCAFG00000001890	ENSCAFT00000002991	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0
MAMDC4	ENSCAFG00000019548	ENSCAFT00000031080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAMDC4	ENSCAFG00000019548	ENSCAFT00000049331	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAML1	ENSCAFG00000000350	ENSCAFT00000000552	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
MAML1	ENSCAFG00000000350	ENSCAFT00000038428	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAML1	ENSCAFG00000000350	ENSCAFT00000038429	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
MAN1A1	ENSCAFG00000000945	ENSCAFT00000001467	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0
MAN1A1	ENSCAFG00000000945	ENSCAFT00000045686	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0
MAN1C1	ENSCAFG00000012769	ENSCAFT00000020252	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MAN2A2	ENSCAFG00000012259	ENSCAFT00000019495	protein_coding	0	0	2	5	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0
MAP1B	ENSCAFG00000007950	ENSCAFT00000012709	protein_coding	0	5	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0
MAP2K4	ENSCAFG00000017851	ENSCAFT00000028324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MAP2K6	ENSCAFG00000010758	ENSCAFT00000017124	protein_coding	0	1	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
MAP3K10	ENSCAFG00000005393	ENSCAFT00000008670	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
