# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000031146	ENSCAFG00000031146	ENSCAFT00000043449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031153	ENSCAFG00000031153	ENSCAFT00000048559	protein_coding	0	0	0	21	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031160	ENSCAFG00000031160	ENSCAFT00000044553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031179	ENSCAFG00000031179	ENSCAFT00000047395	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031191	ENSCAFG00000031191	ENSCAFT00000047416	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031208	ENSCAFG00000031208	ENSCAFT00000048103	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031218	ENSCAFG00000031218	ENSCAFT00000045927	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031222	ENSCAFG00000031222	ENSCAFT00000045101	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031226	ENSCAFG00000031226	ENSCAFT00000010039	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031228	ENSCAFG00000031228	ENSCAFT00000047484	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031231	ENSCAFG00000031231	ENSCAFT00000045425	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031243	ENSCAFG00000031243	ENSCAFT00000035085	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031244	ENSCAFG00000031244	ENSCAFT00000043145	pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSCAFG00000031252	ENSCAFG00000031252	ENSCAFT00000002639	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031259	ENSCAFG00000031259	ENSCAFT00000050213	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031262	ENSCAFG00000031262	ENSCAFT00000040228	snRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031268	ENSCAFG00000031268	ENSCAFT00000046261	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031273	ENSCAFG00000031273	ENSCAFT00000023586	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031277	ENSCAFG00000031277	ENSCAFT00000045580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031295	ENSCAFG00000031295	ENSCAFT00000043461	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031302	ENSCAFG00000031302	ENSCAFT00000047588	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031316	ENSCAFG00000031316	ENSCAFT00000047608	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031317	ENSCAFG00000031317	ENSCAFT00000047610	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031320	ENSCAFG00000031320	ENSCAFT00000048578	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031329	ENSCAFG00000031329	ENSCAFT00000043665	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031333	ENSCAFG00000031333	ENSCAFT00000048566	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000031334	ENSCAFG00000031334	ENSCAFT00000047645	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSCAFG00000031342	ENSCAFG00000031342	ENSCAFT00000047659	miRNA	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031361	ENSCAFG00000031361	ENSCAFT00000047254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031364	ENSCAFG00000031364	ENSCAFT00000047697	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031366	ENSCAFG00000031366	ENSCAFT00000049085	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031376	ENSCAFG00000031376	ENSCAFT00000047536	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031383	ENSCAFG00000031383	ENSCAFT00000049734	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000031384	ENSCAFG00000031384	ENSCAFT00000047728	miRNA	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031389	ENSCAFG00000031389	ENSCAFT00000037388	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031395	ENSCAFG00000031395	ENSCAFT00000047748	snoRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031398	ENSCAFG00000031398	ENSCAFT00000024395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031398	ENSCAFG00000031398	ENSCAFT00000043390	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031404	ENSCAFG00000031404	ENSCAFT00000047763	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031421	ENSCAFG00000031421	ENSCAFT00000047782	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031435	ENSCAFG00000031435	ENSCAFT00000047410	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031443	ENSCAFG00000031443	ENSCAFT00000046612	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031450	ENSCAFG00000031450	ENSCAFT00000038402	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031456	ENSCAFG00000031456	ENSCAFT00000043298	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031457	ENSCAFG00000031457	ENSCAFT00000047854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031467	ENSCAFG00000031467	ENSCAFT00000043425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031474	ENSCAFG00000031474	ENSCAFT00000043095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031476	ENSCAFG00000031476	ENSCAFT00000048383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031482	ENSCAFG00000031482	ENSCAFT00000047891	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031488	ENSCAFG00000031488	ENSCAFT00000000832	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031489	ENSCAFG00000031489	ENSCAFT00000046823	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031493	ENSCAFG00000031493	ENSCAFT00000013248	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031494	ENSCAFG00000031494	ENSCAFT00000043339	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031498	ENSCAFG00000031498	ENSCAFT00000047919	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031502	ENSCAFG00000031502	ENSCAFT00000045422	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031505	ENSCAFG00000031505	ENSCAFT00000047937	miRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031519	ENSCAFG00000031519	ENSCAFT00000044258	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031534	ENSCAFG00000031534	ENSCAFT00000045777	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000031537	ENSCAFG00000031537	ENSCAFT00000044845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031543	ENSCAFG00000031543	ENSCAFT00000050065	protein_coding	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
ENSCAFG00000031551	ENSCAFG00000031551	ENSCAFT00000043479	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031553	ENSCAFG00000031553	ENSCAFT00000046872	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031561	ENSCAFG00000031561	ENSCAFT00000048032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031568	ENSCAFG00000031568	ENSCAFT00000049175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031575	ENSCAFG00000031575	ENSCAFT00000043231	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031584	ENSCAFG00000031584	ENSCAFT00000048076	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000031588	ENSCAFG00000031588	ENSCAFT00000049719	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031596	ENSCAFG00000031596	ENSCAFT00000044171	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSCAFG00000031598	ENSCAFG00000031598	ENSCAFT00000043044	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031604	ENSCAFG00000031604	ENSCAFT00000048106	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031625	ENSCAFG00000031625	ENSCAFT00000046664	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031634	ENSCAFG00000031634	ENSCAFT00000048176	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031638	ENSCAFG00000031638	ENSCAFT00000046405	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031643	ENSCAFG00000031643	ENSCAFT00000046471	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031649	ENSCAFG00000031649	ENSCAFT00000047041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031658	ENSCAFG00000031658	ENSCAFT00000044609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031661	ENSCAFG00000031661	ENSCAFT00000043538	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031682	ENSCAFG00000031682	ENSCAFT00000045977	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031683	ENSCAFG00000031683	ENSCAFT00000048275	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031688	ENSCAFG00000031688	ENSCAFT00000043581	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031699	ENSCAFG00000031699	ENSCAFT00000048308	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031707	ENSCAFG00000031707	ENSCAFT00000048322	miRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031710	ENSCAFG00000031710	ENSCAFT00000046616	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000031750	ENSCAFG00000031750	ENSCAFT00000048543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031755	ENSCAFG00000031755	ENSCAFT00000048417	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031765	ENSCAFG00000031765	ENSCAFT00000048943	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031783	ENSCAFG00000031783	ENSCAFT00000045925	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031790	ENSCAFG00000031790	ENSCAFT00000048468	protein_coding	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031791	ENSCAFG00000031791	ENSCAFT00000046329	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031797	ENSCAFG00000031797	ENSCAFT00000045691	protein_coding	0	0	0	7	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031799	ENSCAFG00000031799	ENSCAFT00000019838	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031808	ENSCAFG00000031808	ENSCAFT00000045726	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031816	ENSCAFG00000031816	ENSCAFT00000050114	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031824	ENSCAFG00000031824	ENSCAFT00000044443	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031833	ENSCAFG00000031833	ENSCAFT00000048519	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSCAFG00000031840	ENSCAFG00000031840	ENSCAFT00000044176	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031841	ENSCAFG00000031841	ENSCAFT00000044290	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031848	ENSCAFG00000031848	ENSCAFT00000049593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031862	ENSCAFG00000031862	ENSCAFT00000043922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031866	ENSCAFG00000031866	ENSCAFT00000043105	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000031875	ENSCAFG00000031875	ENSCAFT00000048589	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031877	ENSCAFG00000031877	ENSCAFT00000048599	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031889	ENSCAFG00000031889	ENSCAFT00000043195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031899	ENSCAFG00000031899	ENSCAFT00000048630	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031913	ENSCAFG00000031913	ENSCAFT00000045602	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031942	ENSCAFG00000031942	ENSCAFT00000048858	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000031958	ENSCAFG00000031958	ENSCAFT00000043792	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031973	ENSCAFG00000031973	ENSCAFT00000043073	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000031986	ENSCAFG00000031986	ENSCAFT00000042898	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000031989	ENSCAFG00000031989	ENSCAFT00000043394	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032003	ENSCAFG00000032003	ENSCAFT00000048128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032006	ENSCAFG00000032006	ENSCAFT00000045174	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032017	ENSCAFG00000032017	ENSCAFT00000048833	snoRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032022	ENSCAFG00000032022	ENSCAFT00000038615	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000032039	ENSCAFG00000032039	ENSCAFT00000047825	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032042	ENSCAFG00000032042	ENSCAFT00000048883	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032054	ENSCAFG00000032054	ENSCAFT00000049369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032064	ENSCAFG00000032064	ENSCAFT00000043068	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032065	ENSCAFG00000032065	ENSCAFT00000048923	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032080	ENSCAFG00000032080	ENSCAFT00000043372	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032087	ENSCAFG00000032087	ENSCAFT00000048963	miRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032097	ENSCAFG00000032097	ENSCAFT00000049994	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032099	ENSCAFG00000032099	ENSCAFT00000045469	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032118	ENSCAFG00000032118	ENSCAFT00000048158	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032126	ENSCAFG00000032126	ENSCAFT00000049493	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032128	ENSCAFG00000032128	ENSCAFT00000018107	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032137	ENSCAFG00000032137	ENSCAFT00000044706	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032138	ENSCAFG00000032138	ENSCAFT00000047176	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000032141	ENSCAFG00000032141	ENSCAFT00000049050	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032149	ENSCAFG00000032149	ENSCAFT00000049268	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032152	ENSCAFG00000032152	ENSCAFT00000048131	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032154	ENSCAFG00000032154	ENSCAFT00000044293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032177	ENSCAFG00000032177	ENSCAFT00000049116	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032178	ENSCAFG00000032178	ENSCAFT00000045224	protein_coding	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032181	ENSCAFG00000032181	ENSCAFT00000044619	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032185	ENSCAFG00000032185	ENSCAFT00000019842	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032203	ENSCAFG00000032203	ENSCAFT00000049498	protein_coding	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032225	ENSCAFG00000032225	ENSCAFT00000049319	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032231	ENSCAFG00000032231	ENSCAFT00000046787	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032234	ENSCAFG00000032234	ENSCAFT00000049216	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000032236	ENSCAFG00000032236	ENSCAFT00000049218	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000032241	ENSCAFG00000032241	ENSCAFT00000037238	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032246	ENSCAFG00000032246	ENSCAFT00000050145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032249	ENSCAFG00000032249	ENSCAFT00000036890	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032263	ENSCAFG00000032263	ENSCAFT00000048780	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000032269	ENSCAFG00000032269	ENSCAFT00000044499	protein_coding	0	3	1	6	0	0	0	0	0	0	0	1	0	4	1	0	0	0	1	0	0	0	0	2	2
ENSCAFG00000032269	ENSCAFG00000032269	ENSCAFT00000044735	protein_coding	0	0	0	10	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	2
